   627191409.01034009        140662.18274009228        1.8921375480443962E-003
   627572346.86698520        521600.03938519955        1.4209218974538147E-003
   628019721.55759430        968974.72999429703        1.0577237956252001E-003
   628406911.85669112        1356165.0290911198        7.7994593142188102E-004
   628745255.89882636        1694509.0712263584        5.6931478606424193E-004
   629043989.90840161        1993243.0808016062        4.1109459216275392E-004
   629310682.79013395        2259935.9625339508        2.9345261786145301E-004
   629551587.56415915        2500840.7365591526        2.0694108713333913E-004
   629771926.74072886        2721179.9131288528        1.4407000389196967E-004
   629976126.08654249        2925379.2589424849        9.8951892103774013E-005
   630168009.05331814        3117262.2257181406        6.7004492371229506E-005
   630350962.46971917        3300215.6421191692        4.4701141428228460E-005
   630528082.97825348        3477336.1506534815        2.9361197708485558E-005
   630702313.18328333        3651566.3556833267        1.8974702482803822E-005
   630875939.98384047        3825193.1562404633        1.2145032975085547E-005
   631049944.01245666        3999197.1848566532        7.7608535082301668E-006
   631224603.37642622        4173856.5488262177        4.9517067702085278E-006
   631400180.73417604        4349433.9065760374        3.1548592564754193E-006
   631576924.66827250        4526177.8406724930        2.0073804507037887E-006
   631755070.30675924        4704323.4791592360        1.2757013470978569E-006
   631934839.72681272        4884092.8992127180        8.0980966030063365E-007
   632116442.15529072        5065695.3276907206        5.1354262904997906E-007
   632300073.97890818        5249327.1513081789        3.2536785734554494E-007
   632485918.57543755        5435171.7478375435        2.0597873537906867E-007
   632674145.97647727        5623399.1488772631        1.3030608983653583E-007
   632864912.37191153        5814165.5443115234        8.2384709789567594E-008
   633058359.46617794        6007612.6385779381        5.2061070005094454E-008
   633254613.69684470        6203866.8692446947        3.2885854156943321E-008
   633453785.32674515        6403038.4991451502        2.0767284781030910E-008
   633655967.42201614        6605220.5944161415        1.3112027707460728E-008
   633861234.72979653        6810487.9021965265        8.2779831601513029E-009
   634069642.47105467        7018895.6434546709        5.2262328066609452E-009
   634281225.06597888        7230478.2383788824        3.2999509944503963E-009
   634495994.81155252        7445247.9839525223        2.0841345206648516E-009
   634713940.53329647        7663193.7056964636        1.3167050893353549E-009
   634935026.23563170        7884279.4080317020        8.3222505066273825E-010
   635159189.77784121        8108442.9502412081        5.2629294686107711E-010
   635386341.60509229        8335594.7774922848        3.3303801042463751E-010
   635616363.56635439        8565616.7387543917        2.1090386443565589E-010
   635849107.85319161        8798361.0255916119        1.3367332306902510E-010
   636084396.09522986        9033649.2676298618        8.4804601402441948E-011
   636322018.64946961        9271271.8218696117        5.3858412459331510E-011
   636561734.12141693        9510987.2938169241        3.4244602479742308E-011
   636803269.15611839        9752522.3285183907        2.1801187672788574E-011
   637046318.53647721        9995571.7088772058        1.3898329811745758E-011
   637290545.62458897        10239798.796988964        8.8732864429376769E-012
   637535583.17916119        10484836.351561189        5.6740193174536217E-012
   637774859.02782178        10724112.200221777        3.8267964573536617E-012
   637893163.44482112        10842416.617221117        1.6892502533787370E-010
   637903750.39934158        10853003.571741581        1.0296990181459608E-011
