    0.221449478560827168E+00   -0.976645802252386730E+00   -0.491957321513392998E+00   -0.166415551546954710E+01   -0.173842886393907126E+01   -0.349372409131345307E+01   -0.644559212723514907E+01    0.655393566331700789E-01    0.113677726701495512E-02    0.209921369950606307E+01    0.214182872919257150E+01    0.248179389398696726E+01    0.209247604258010167E+01    0.255609693561567219E+01    0.378426160899429220E+01   -0.848352493947075814E+01   -0.776503801806094263E+01   -0.443725639910732550E+01   -0.118723954180646052E+01    0.143694862536418282E+04
    0.136836914524125319E+01   -0.325312307298090886E+01    0.289239496698683674E+01    0.260580853122706380E+01    0.162166948121073418E+01   -0.259250578945531218E+00   -0.212176475543807452E+01    0.885559391793840078E-01    0.545575909617568213E-02    0.127148728401185895E+01    0.188618458272398892E+01    0.622556162844177585E+00    0.205718827355807887E+01    0.239214888201073617E+01    0.352178989642216145E+01   -0.812895712121088465E+01   -0.518956786969346950E+01   -0.499059653721553698E+01   -0.141714616955954043E+01    0.144173106602645953E+04
    0.194838224158925905E+00   -0.329521258623248237E+01    0.251412186107443247E+01    0.188034557137888925E+01    0.218988271464695927E+01   -0.102274375801564954E+01    0.155090111643141881E+01    0.800611840388093521E-01    0.324226263206979937E-02    0.296232432168393123E+01    0.263914754483096381E+01    0.232397770918208435E+01    0.222016709414705460E+01    0.234235540171038581E+01    0.380386967207211812E+01   -0.881074617818692474E+01   -0.809044399142257475E+01   -0.772609239435749906E+01   -0.206405832665528521E+01    0.144176627973015843E+04
   -0.514041531599477963E+00   -0.627138183898044943E+01   -0.381759343905716975E+00   -0.771133048864740683E-01   -0.172280882323534179E+01   -0.348714484572131944E+01   -0.148020398197340519E+01    0.867523808528219004E-01    0.539137409546358928E-02    0.258000556339019038E+01    0.140099925759048061E+01    0.153066585558980250E+01    0.238915264372766378E+01    0.232347345907996239E+01    0.390213510454747192E+01   -0.802762026380160698E+01   -0.614149217990124630E+01   -0.502825822541510448E+01   -0.211423261364870596E+01    0.144177250846511220E+04
    0.791043711118822657E+00   -0.424994885019284396E+01    0.873349581704278677E+00   -0.524369501206466637E+00   -0.805513369695667059E-01   -0.267255144320466975E+01   -0.367086228713588625E+01    0.619413479213621471E-01    0.454914690832177067E-02    0.161676449792396659E+01    0.162282429330337763E+01    0.267880131909235741E+01    0.218530557839330264E+01    0.236399351736814811E+01    0.385325463272595714E+01   -0.665612068558445635E+01   -0.551236012949596965E+01   -0.514014991568324664E+01   -0.194213509256227335E+01    0.144187858953522709E+04
   -0.117801795911266716E+00   -0.450297821091442163E+01    0.239649890010820954E+01    0.106354834665355114E+01    0.315284456991854201E+00   -0.132396412140998976E+01   -0.456667727129432066E+01    0.864057966188581245E-01    0.380910258490280845E-02    0.133074008387258225E+01    0.243465075408175347E+01    0.226710407328555608E+01    0.231042243710165973E+01    0.228695420738407273E+01    0.381068817359630074E+01   -0.759509496306570497E+01   -0.734648955245535618E+01   -0.544662739834509502E+01   -0.255725213616090929E+01    0.144233962228916812E+04
   -0.291997013393796756E+01   -0.291311492794443438E+01    0.119516213431105278E+01   -0.281451228988581548E+00   -0.492008684450958356E+00   -0.221968041412867834E+01   -0.533001646614216806E+01    0.743508247667048761E-01    0.505284214143221846E-02    0.188754180305848984E+01    0.213494384627657574E+01    0.442270819521093927E+00    0.243762514411802522E+01    0.227301225996847389E+01    0.389674498386279300E+01   -0.697717608434055769E+01   -0.660860130448679506E+01   -0.584444492916567704E+01   -0.289948444072612643E+01    0.144238719636830410E+04
    0.140018702533727346E+01   -0.336485534705410316E+00    0.158527109369538977E+01    0.659444951814748492E+00   -0.319225437186698574E-01   -0.147957475410965333E+01   -0.230218646926869930E+01    0.708995110272848256E-01    0.328064014025511181E-02    0.262879487248249299E+01    0.529222767600665334E+00    0.265316755481727462E+01    0.222068470464243006E+01    0.230728873357648023E+01    0.389124424405128533E+01   -0.794853881643588878E+01   -0.718668843241314637E+01   -0.510107291743905567E+01   -0.260831861508834129E+01    0.144239874798057440E+04
   -0.354272600459974640E+01   -0.248435606513302698E+01    0.511340831143538566E+00    0.100821961178551675E+00   -0.646258449140994173E+00   -0.306653603017571097E+01    0.102862438787083121E+01    0.989620375267363239E-01    0.599868364297679712E-02    0.323778973102551104E+01    0.170919538956998274E+01    0.159643730490954838E+01    0.239558607169728166E+01    0.229191960963581742E+01    0.373674713040861750E+01   -0.811556737011657248E+01   -0.649139683324600014E+01   -0.529596586769202915E+01   -0.181054322610407947E+01    0.144259814804308689E+04
   -0.140487488434573426E+00   -0.897976414837010495E+01    0.370624529255181301E+00    0.665243770353399100E+00   -0.895575763951928394E+00   -0.312512908703207959E+01   -0.302806135892588202E+00    0.108233918098838228E+00    0.403087470025609296E-02    0.963053737086402850E+00    0.266592958195611374E+01    0.992538607639043891E+00    0.248008923149392801E+01    0.222764524342358428E+01    0.370239953263976140E+01   -0.763787596940799585E+01   -0.634687984003506500E+01   -0.515004884185434264E+01   -0.318427802954078309E+01    0.144263112372192313E+04
