# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
  1.7781E-01 -8.6158E-01 -2.3198E+00 -4.4172E+00  2.0736E-01  4.0971E-01 -4.4412E-02  8.3026E-02  3.9465E-03  2.9044E+00  2.3776E+00  1.1160E+00  1.6310E+00  2.5282E+00  3.1013E+00 -7.9905E+00 -6.9643E+00 -4.5588E+00 -1.6286E+00  2.7832E+01  2.5281E+00  2.0992E+02  1.6548E+01
  3.2415E-01 -2.7857E+00 -3.5273E-01 -4.3812E+00  9.7642E-01  1.0525E+00 -1.1459E+00  8.0248E-02  3.4371E-03  2.3734E+00  2.8343E+00  1.5330E+00  1.6120E+00  2.1654E+00  3.2532E+00 -8.5645E+00 -6.7287E+00 -4.3703E+00 -3.0921E+00  3.3136E+02  2.6745E+00  2.1185E+02  1.8097E+01
  1.4719E+00 -6.4858E+00 -2.1062E+00 -3.9933E+00  9.0546E-01  1.0803E+00 -3.4072E+00  8.3263E-02  3.4495E-03  2.7456E+00  2.0206E+00  1.8391E+00  1.5705E+00  2.2692E+00  3.7741E+00 -6.2892E+00 -5.8686E+00 -5.8680E+00 -2.8083E+00  2.1334E+01  2.5247E+00  2.0913E+02  1.6527E+01
 -6.0367E-01 -5.3093E+00  1.0084E+00 -3.0181E+00  6.3788E-01  8.3131E-01 -2.6954E+00  8.9200E-02  3.8793E-03  2.7235E+00  2.6928E+00  9.4391E-01  5.3745E-01  1.6036E+00  2.9208E+00 -8.3048E+00 -8.1640E+00 -5.5335E+00 -4.7558E+00  1.0012E+03  2.5250E+00  2.0011E+02  1.6515E+01
  1.6840E+00 -2.5857E-01  1.4553E+00 -6.6338E+00  1.3080E+00  1.6642E+00 -1.2942E+00  8.8145E-02  5.5086E-03  2.7560E+00  2.4804E+00  2.3269E+00  9.8862E-01  2.2269E+00  3.3976E+00 -7.5850E+00 -6.2082E+00 -5.6607E+00 -2.6683E+00  4.2612E-01  2.6212E+00  2.0066E+02  1.7177E+01
 -1.5872E+00 -5.5924E+00  5.9720E-01 -7.2949E+00  4.9606E-01  7.5544E-01  7.2196E-01  8.2674E-02  3.0269E-03  2.8203E+00  2.8749E+00  8.6564E-01  1.0228E+00  2.1182E+00  3.3200E+00 -8.8852E+00 -6.3477E+00 -5.6226E+00 -3.0781E+00  7.1233E-01  2.5908E+00  2.0706E+02  1.6911E+01
  1.4088E+00 -5.9606E+00  1.2248E+00 -8.5771E+00  1.3645E+00  1.5623E+00 -1.6614E+00  8.4629E-02  5.2090E-03  2.7357E+00  2.4350E+00  7.2360E-01  1.2419E+00  2.4624E+00  3.6414E+00 -7.6656E+00 -7.2792E+00 -6.4216E+00 -1.8725E+00  7.9224E-01  2.8500E+00  2.0629E+02  2.0135E+01
 -1.3167E+00 -8.5645E+00  2.0555E+00 -2.8294E+00  2.1365E+00  2.5180E+00 -9.2383E-01  8.8405E-02  5.4108E-03  2.6636E+00  2.1966E+00  8.1013E-01  1.9952E+00  2.1883E+00  3.8647E+00 -7.1546E+00 -6.2282E+00 -5.9210E+00 -3.6127E+00  1.3793E+00  2.5678E+00  2.0263E+02  1.6828E+01
 -3.5219E+00 -5.1650E+00 -5.5998E+00 -6.0492E+00 -1.0713E-01 -2.7431E-01 -3.5450E+00  7.4005E-02  5.1184E-03  5.4469E-01  2.8176E+00  2.2533E+00  9.9653E-01  2.0856E+00  2.8741E+00 -8.3896E+00 -7.3011E+00 -4.1805E+00 -3.5060E+00  1.2051E+00  2.5738E+00  2.2188E+02  1.6870E+01
 -1.0344E+00  6.5226E-01 -5.7659E+00 -7.6782E+00  1.5742E+00  1.7616E+00 -8.3177E+00  7.8731E-02  4.3758E-03  2.6704E+00  2.5657E+00  8.7442E-01  1.7435E+00  2.7590E+00  1.5118E+00 -7.6933E+00 -6.7679E+00 -4.7176E+00  4.2783E-01  1.8176E+05  2.5010E+00  2.1441E+02  1.6326E+01
 -1.8661E+00 -8.0692E+00 -1.8772E+00 -8.0626E+00 -2.3377E+00 -2.1655E+00 -3.6210E-01  8.6127E-02  2.9125E-03  2.5368E+00  2.6998E+00  6.2241E-01  2.1485E+00  2.1881E+00  3.8584E+00 -6.8747E+00 -6.1423E+00 -4.9321E+00 -3.2780E+00  2.1359E+07  2.5139E+00  2.0382E+02  1.5868E+01
 -5.0240E-01 -2.1733E+00 -5.2915E+00 -4.4924E+00  4.8738E-01  7.8697E-01 -7.3370E+00  8.4903E-02  3.9970E-03  2.8620E+00  2.2364E+00  4.4924E-01  1.3745E+00  1.9387E+00  3.6084E+00 -8.4597E+00 -8.0921E+00 -5.6293E+00 -3.8713E+00  3.4633E-01  4.1920E+00  2.0562E+02  2.7243E+01
 -1.7293E+00 -6.3816E-01 -4.0282E+00 -5.4951E+00  2.1069E+00  2.1597E+00 -6.9538E+00  8.4911E-02  5.7638E-03  3.0732E+00  8.7780E-01  1.6747E+00  1.2317E+00  1.8239E+00  3.7351E+00 -8.1765E+00 -7.5262E+00 -6.8830E+00 -4.4289E+00  4.4211E+04  2.5334E+00  2.0695E+02  1.6569E+01
  6.4025E-01 -8.9861E+00 -2.6297E+00 -7.2861E+00 -1.3849E+00 -1.3011E+00 -6.3444E+00  8.6882E-02  5.3058E-03  2.6572E+00  2.5466E+00  5.9042E-01  1.3176E+00  1.7982E+00  3.5786E+00 -7.3276E+00 -6.8100E+00 -5.6913E+00 -4.2290E+00  1.2777E+06  2.5160E+00  2.0294E+02  1.6435E+01
  2.6970E+00 -7.0675E+00 -4.6778E-01 -4.3834E+00  5.4869E-01  6.8558E-01 -7.8407E+00  8.8454E-02  3.3367E-03  2.9328E+00  9.2195E-01  1.8020E+00  7.6379E-01  1.8958E+00  2.9390E+00 -7.1632E+00 -5.8773E+00 -5.4215E+00 -4.2250E+00  1.7571E+01  2.5231E+00  2.0359E+02  1.6500E+01
 -1.3237E-01 -4.3040E+00  1.1279E+00 -6.9073E+00  3.4941E-01  6.3856E-01 -6.0329E+00  8.5978E-02  4.9985E-03  2.9494E+00  1.7749E+00  2.3893E+00  2.2684E+00  2.5865E+00  3.2452E+00 -6.8413E+00 -6.1134E+00 -3.1598E+00 -1.0133E+00  1.0384E+01  2.5294E+00  2.0698E+02  1.6548E+01
  8.2404E-01 -1.1113E+00 -1.6494E+00 -4.0579E+00  5.5772E-01  4.6496E-01 -4.1066E+00  7.8775E-02  2.8944E-03  2.9685E+00  1.0752E+00  6.0373E-01  9.0598E-01  1.7878E+00  3.1050E+00 -6.5498E+00 -5.7196E+00 -5.6448E+00 -4.3815E+00  1.6654E-01  2.6690E+00  2.1614E+02  1.7454E+01
  7.2724E-02  1.8843E+00  2.0149E+00 -5.0039E+00  1.6846E+00  1.8258E+00 -7.5568E+00  8.4493E-02  4.0767E-03  2.5266E+00  2.7431E+00  6.3135E-01  1.0983E+00  2.1503E+00  3.5935E+00 -8.0825E+00 -7.3226E+00 -7.0276E+00 -3.0638E+00  1.5987E+02  2.5037E+00  2.0638E+02  1.6203E+01
 -1.9056E+00 -8.2038E+00  1.3338E+00 -7.1991E+00  1.7638E+00  1.8240E+00 -1.4178E+00  8.2680E-02  3.5952E-03  2.9833E+00  2.2770E+00  2.1288E+00  1.5794E+00  2.6548E+00  3.2363E+00 -8.4028E+00 -7.6459E+00 -5.9079E+00 -1.0701E+00  4.6738E-01  2.5189E+00  2.0579E+02  1.3224E+01
  2.4673E+00 -1.2777E+00  4.0917E-02 -2.5974E+00  2.2125E+00  2.5665E+00 -6.4528E-01  8.5951E-02  2.4944E-03  2.6514E+00  2.5260E+00  1.2447E+00  4.8277E-01  1.8490E+00  3.0836E+00 -7.9361E+00 -7.5889E+00 -4.9989E+00 -3.9903E+00  2.6919E+00  2.5449E+00  2.0357E+02  1.6665E+01
 -2.0351E+00 -5.4928E+00 -7.6757E-01 -4.6879E+00  1.9293E+00  2.1571E+00 -7.6568E+00  8.0665E-02  4.3715E-03  2.9484E+00  4.7857E-01  6.6814E-01  1.1562E+00  1.8835E+00  3.0539E+00 -7.6204E+00 -6.5163E+00 -5.2344E+00 -4.1603E+00  1.4778E+02  2.5378E+00  2.1193E+02  1.6613E+01
  2.3712E+00 -1.0450E+00 -1.5075E+00 -3.0169E+00  1.1447E+00  1.2453E+00 -1.9910E+00  8.3073E-02  5.7768E-03  2.9450E+00  2.2829E+00  1.6863E+00  8.0264E-01  1.9892E+00  3.4367E+00 -8.0149E+00 -7.3198E+00 -7.2191E+00 -3.7135E+00  4.9742E+02  2.5288E+00  2.0837E+02  1.6544E+01
 -8.4632E-01 -4.0984E+00  2.0286E-01 -4.3020E+00  2.8044E-02  3.7366E-01 -8.4058E+00  8.6123E-02  3.1385E-03  2.6758E+00  2.2054E+00  1.4500E+00  1.3257E+00  1.8817E+00  3.3743E+00 -7.5663E+00 -7.1941E+00 -6.6854E+00 -4.5447E+00  4.2284E+02  2.5194E+00  2.0255E+02  1.6438E+01
  1.4838E+00 -4.1925E-01  6.1586E-01 -2.0901E+00  2.1462E+00  2.4576E+00 -7.2652E+00  8.7935E-02  4.2839E-03  2.9450E+00  1.2429E+00  1.5007E+00  1.8032E+00  1.9625E+00  3.8136E+00 -6.9888E+00 -5.5962E+00 -4.7327E+00 -4.0091E+00  6.6862E-01  2.5949E+00  2.0245E+02  1.7010E+01
 -8.4632E-02 -3.1930E+00  8.7632E-01 -3.6468E+00  2.6939E-01  6.5353E-01 -3.7545E+00  8.6767E-02  4.0595E-03  2.6807E+00  2.2549E+00  1.9372E+00  1.0163E+00  2.2112E+00  3.2362E+00 -7.1271E+00 -6.8362E+00 -6.4336E+00 -2.9131E+00  3.3780E+01  2.5358E+00  2.0404E+02  1.6586E+01
 -3.6719E+00 -2.8529E+00  1.6226E+00 -3.7746E+00  1.6328E+00  1.9734E+00  2.0320E+00  8.5022E-02  2.5751E-03  2.8036E+00  2.8236E+00  1.2050E+00  1.7132E+00  2.5692E+00  3.7389E+00 -8.7386E+00 -7.4903E+00 -5.1880E+00 -1.4296E+00  2.4723E-01  2.6429E+00  2.0560E+02  1.7306E+01
 -1.2202E+00 -2.9620E+00 -2.6187E+00 -8.0804E+00 -1.2762E-01 -1.2393E-02 -6.9794E+00  8.4734E-02  5.5131E-03  3.0526E+00  1.2448E+00  4.3633E-01  1.5633E+00  2.1891E+00  3.1370E+00 -7.3543E+00 -6.4752E+00 -5.3908E+00 -3.2025E+00  1.0238E+00  2.9217E+00  2.0785E+02  2.0999E+01
 -8.6446E-02 -5.4347E+00  1.4766E+00 -7.5289E+00  1.5064E+00  1.5908E+00 -7.4665E+00  8.7883E-02  5.1404E-03  2.8988E+00  2.5122E+00  2.6605E+00  1.4998E+00  2.2081E+00  3.2558E+00 -8.6733E+00 -8.4852E+00 -6.2499E+00 -3.1156E+00  3.0977E+02  2.5208E+00  2.0336E+02  1.6475E+01
  3.8997E-01 -2.4085E+00  9.0291E-01 -7.9205E+00  2.1491E+00  2.2735E+00 -2.7995E+00  8.2099E-02  4.9556E-03  2.8819E+00  2.5167E+00  2.4580E+00  9.9291E-01  1.9313E+00  3.6589E+00 -8.1335E+00 -7.7621E+00 -7.1735E+00 -3.9388E+00  1.0711E+00  2.5764E+00  2.0898E+02  1.6886E+01
  2.1515E+00 -4.2905E+00 -1.1190E+00 -4.3778E+00 -3.2387E-01 -2.6340E-01 -3.7803E+00  8.7282E-02  3.9191E-03  2.9319E+00  2.0465E+00  1.7129E+00  1.4415E+00  2.1265E+00  3.8146E+00 -8.0609E+00 -6.2348E+00 -5.1854E+00 -3.0481E+00  1.7628E+01  2.5257E+00  2.0096E+02  1.6520E+01
 -1.0281E+00  1.5473E+00  1.7253E-01 -1.8932E+00  1.5753E+00  1.6668E+00 -5.4198E+00  8.2212E-02  5.7167E-03  2.8360E+00  2.1904E+00  1.0772E+00  6.2580E-01  2.3747E+00  3.0711E+00 -7.3569E+00 -6.5110E+00 -5.4806E+00 -2.3240E+00  6.2335E+00  2.5299E+00  2.1270E+02  1.6553E+01
 -3.1230E+00 -2.3601E+00  2.0643E+00 -3.1828E+00  2.7411E+00  2.8789E+00  1.2926E+00  8.4202E-02  5.7579E-03  2.8912E+00  2.1391E+00  7.5968E-01  1.1176E+00  2.2139E+00  3.3396E+00 -8.2047E+00 -7.8089E+00 -7.1829E+00 -3.0231E+00  2.4864E+01  2.4286E+00  2.0642E+02  1.2266E+01
 -3.9949E-01 -1.9851E+00 -7.4070E+00 -7.3561E+00 -1.1949E+00 -1.0044E+00 -1.8905E+00  8.3405E-02  1.6603E-03  2.8943E+00  9.3980E-01  2.4466E+00  1.9877E+00  2.7752E+00  2.5519E+00 -6.7593E+00 -5.8308E+00 -4.4177E+00 -3.6561E-01  4.7510E+00  2.5491E+00  2.0746E+02  1.6760E+01
 -3.1955E+00 -1.1918E-01  1.8502E+00 -2.7269E+00  1.8989E+00  2.0754E+00 -5.5798E+00  8.4433E-02  4.1734E-03  2.6475E+00  2.3469E+00  6.7270E-01  8.2133E-01  2.0968E+00  3.1835E+00 -6.5408E+00 -5.3273E+00 -4.8767E+00 -3.1248E+00  5.0172E+05  2.5738E+00  2.0396E+02  1.6496E+01
 -3.5422E-01 -2.8925E-01 -4.5016E+00 -2.1738E+00  2.0248E+00  2.1817E+00 -2.8608E+00  8.1098E-02  3.6337E-03  2.8340E+00  2.2905E+00  1.9941E+00  1.0909E+00  1.7876E+00  3.2549E+00 -7.4737E+00 -5.9118E+00 -5.5801E+00 -4.2427E+00  1.1186E+00  2.5741E+00  2.1067E+02  1.6834E+01
  2.0633E+00 -6.6600E+00 -5.9628E+00 -7.5252E+00  2.2518E+00  2.3451E+00 -2.0217E+00  7.4400E-02  4.4589E-03  2.9926E+00  1.1581E+00  1.0485E+00  1.1493E+00  2.2189E+00  3.4714E+00 -6.6826E+00 -6.4310E+00 -5.8253E+00 -2.9182E+00  7.8794E+03  2.5232E+00  2.2063E+02  1.6477E+01
 -1.2162E+00  2.9060E-01  1.7226E+00 -7.3539E+00  1.6832E+00  1.8694E+00 -4.4341E+00  7.8623E-02  1.8337E-03  2.7650E+00  1.7434E+00  1.0407E+00  1.4216E+00  1.8422E+00  3.8745E+00 -7.9556E+00 -7.9016E+00 -7.2241E+00 -4.8832E+00  1.5542E+08  2.5192E+00  2.1365E+02  1.6470E+01
 -3.6136E+00  2.9398E+00  2.4969E+00 -4.7325E+00  2.4740E+00  2.6724E+00 -4.8482E+00  8.7481E-02  5.4498E-03  2.7532E+00  2.0166E+00  6.5186E-01  8.1077E-01  1.9491E+00  2.9987E+00 -6.7824E+00 -5.5270E+00 -5.0034E+00 -3.7133E+00  9.1338E-01  2.5800E+00  2.0265E+02  1.6767E+01
 -2.4873E+00 -2.7408E+00 -7.1731E+00 -8.4447E+00 -1.5533E+00 -1.3688E+00 -7.0579E+00  8.4592E-02  4.5860E-03  2.9911E+00  2.4866E+00  1.6517E+00  1.5767E+00  2.3357E+00  3.3161E+00 -8.5861E+00 -6.5436E+00 -4.8954E+00 -2.4842E+00  9.4862E-01  2.3943E+00  2.0777E+02  1.0270E+01
  3.7858E-01 -6.3987E+00 -1.4348E+00 -7.0868E+00  1.0689E+00  1.2869E+00 -8.6748E-01  8.2039E-02  4.6764E-03  2.8480E+00  2.6332E+00  8.4415E-01  1.6001E+00  2.3265E+00  3.9030E+00 -8.3994E+00 -8.0471E+00 -6.8826E+00 -2.5820E+00  3.7635E+05  2.5191E+00  2.1175E+02  1.6156E+01
 -8.7319E-01 -7.8105E+00  5.0419E-01 -5.2650E+00 -7.2040E-02  4.2467E-02  2.7732E+00  7.7702E-02  5.2795E-03  1.5370E+00  1.7422E+00  2.4836E+00  2.2614E+00  2.3433E+00  3.9449E+00 -6.4862E+00 -5.5964E+00 -5.5173E+00 -1.5046E+00  3.1893E+02  2.5320E+00  2.1356E+02  1.6588E+01
  1.0170E+00 -7.1325E+00 -5.4481E+00 -3.2195E+00  1.1937E+00  1.2928E+00 -1.2643E+00  8.5249E-02  3.3090E-03  2.8701E+00  1.9419E+00  1.8571E+00  7.9785E-01  1.7833E+00  3.0711E+00 -7.1398E+00 -6.0251E+00 -5.6936E+00 -4.3761E+00  2.6532E-01  5.0159E+00  2.0468E+02  2.7721E+01
  4.2092E-01 -3.0709E+00 -8.5003E-02 -1.6828E+00  1.8796E+00  2.1246E+00 -3.5221E+00  8.9563E-02  4.9182E-03  2.8791E+00  2.4095E+00  1.8657E+00  1.8530E+00  2.6204E+00  3.6146E+00 -8.3041E+00 -5.6896E+00 -5.0111E+00 -1.2516E+00  1.2910E+04  2.5209E+00  1.9854E+02  1.6491E+01
 -5.0409E-01 -1.9678E+00 -3.6070E+00 -4.0091E+00  5.4984E-01  7.6076E-01 -2.5143E+00  8.2211E-02  5.1880E-03  2.9778E+00  1.6256E+00  1.4984E+00  1.5150E+00  2.3710E+00  3.8004E+00 -6.5976E+00 -5.8132E+00 -5.6216E+00 -2.2605E+00  8.7766E+01  2.5307E+00  2.0867E+02  1.6560E+01
 -1.7002E-01 -5.8615E+00  4.8691E-01 -5.1374E+00  1.2840E-01  3.1185E-01 -9.9594E-01  8.7589E-02  5.8974E-03  2.7902E+00  2.5694E+00  8.5875E-01  1.1959E+00  1.6206E+00  3.4125E+00 -7.8518E+00 -7.5008E+00 -6.8997E+00 -5.2969E+00  8.0056E+03  2.5275E+00  2.0274E+02  1.6521E+01
  9.8190E-01 -7.4084E+00  2.0595E+00 -4.2000E+00  2.3328E+00  2.4015E+00 -4.9583E-01  7.7997E-02  4.3331E-03  2.7092E+00  2.2615E+00  4.3484E-01  1.3793E+00  2.6275E+00  3.5628E+00 -7.3258E+00 -6.5683E+00 -5.6051E+00 -1.2647E+00  4.3803E-01  2.6332E+00  2.1644E+02  1.7331E+01
 -1.0360E+00 -2.2771E+00 -5.6714E+00 -3.7775E+00  2.0317E+00  2.2393E+00 -8.5466E+00  8.2547E-02  3.1353E-03  2.8291E+00  2.4779E+00  5.5923E-01  1.1791E+00  2.0306E+00  3.5964E+00 -8.3283E+00 -6.5923E+00 -5.7904E+00 -3.4980E+00  1.8761E+00  2.5556E+00  2.0815E+02  1.6744E+01
  1.3802E+00 -8.2097E+00  2.3844E-01 -5.3380E+00  1.4709E-02  2.0629E-01 -3.7304E+00  8.2983E-02  2.8049E-03  2.8538E+00  1.4391E+00  5.5254E-01  1.2516E+00  2.0287E+00  3.0683E+00 -6.9605E+00 -5.6356E+00 -5.0145E+00 -3.6743E+00  3.2020E+05  2.5273E+00  2.0935E+02  1.6532E+01
  2.3820E+00 -7.0956E+00  1.8422E+00 -3.3748E+00  1.4612E+00  1.6719E+00 -6.3048E+00  8.5609E-02  4.4320E-03  2.8901E+00  2.1549E+00  2.0759E+00  1.5654E+00  2.3735E+00  3.9538E+00 -7.9951E+00 -7.4423E+00 -7.1719E+00 -2.2133E+00  5.9740E-01  2.6031E+00  2.0384E+02  1.7063E+01
 -1.6159E+00  3.3969E-01  7.7173E-01 -3.5701E+00  1.9382E+00  2.0183E+00 -1.2254E+00  8.4296E-02  4.7151E-03  2.7456E+00  2.3239E+00  1.8843E+00  1.2380E+00  2.1246E+00  3.4773E+00 -7.2388E+00 -6.7381E+00 -6.1868E+00 -3.2771E+00  4.1593E-01  2.6218E+00  2.0839E+02  1.7180E+01
  1.6344E+00 -3.6321E+00 -3.2700E+00 -6.3480E+00 -2.4691E-01 -4.1613E-01 -3.9482E+00  7.2654E-02  1.6186E-03  2.8985E+00  1.8590E+00  2.4173E+00  1.2890E+00  2.2655E+00  3.1789E+00 -7.5891E+00 -6.9326E+00 -4.9406E+00 -2.9857E+00  1.4672E+01  2.5212E+00  2.2296E+02  1.6349E+01
  1.1194E+00 -2.0895E+00  1.3974E+00 -4.2523E+00  2.1827E+00  2.5328E+00 -4.7045E+00  8.3345E-02  3.0115E-03  2.7610E+00  2.4474E+00  7.2136E-01  1.4338E+00  1.7333E+00  3.6788E+00 -8.3912E+00 -8.0050E+00 -6.6011E+00 -5.2349E+00  1.0528E+03  2.5008E+00  2.0698E+02  1.6322E+01
 -1.7986E+00  5.2474E-01 -4.9909E-01 -4.0579E+00 -3.5676E-01 -1.1258E-01 -3.5550E+00  8.3107E-02  3.2666E-03  2.8265E+00  2.3344E+00  1.2339E+00  9.4966E-01  1.6366E+00  3.7340E+00 -8.1862E+00 -7.8422E+00 -7.5457E+00 -4.9943E+00  6.0998E+00  2.5452E+00  2.0537E+02  1.6666E+01
 -1.9042E-01 -2.1605E+00  5.2489E-01 -3.8071E+00  1.8474E+00  1.8925E+00 -6.0690E+00  8.1220E-02  4.7560E-03  2.7570E+00  2.8318E+00  9.6798E-01  1.0268E+00  1.4406E+00  3.0802E+00 -8.4291E+00 -8.3365E+00 -6.1150E+00 -5.4238E+00  1.3873E+00  2.1839E+00  2.0907E+02  6.6505E+00
