   566191919.85159767       -888828.61210238934       0.76919189900254636     
   566252594.04688358       -828154.41681647301       0.33079085013394294     
   566356544.37999868       -724204.08370137215       0.14512845627565429     
   566494173.30785704       -586575.15584301949        6.5034102575548883E-002
   566672502.99004996       -408245.47365009785        2.9800820346510215E-002
   566898382.71877229       -182365.74492776394        1.3980501001026002E-002
   567177752.86766911        97004.403969049454        6.7225438198834763E-003
   567514760.48095250        434012.01725244522        3.3171864257863877E-003
   567910820.74443305        830072.28073298931        1.6816684898409643E-003
   568363765.48418260        1283017.0204825401        8.7690813971625704E-004
   568867250.66247618        1786502.1987761259        4.7089053538369675E-004
   569410594.65838242        2329846.1946823597        2.6070352599384157E-004
   569979176.82441330        2898428.3607132435        1.4898545439016839E-004
   570554932.15467525        3474183.6909751892        8.8142656023445796E-005
   571117192.92559075        4036444.4618906975        5.4194834640970693E-005
   571647149.16745532        4566400.7037552595        3.4430765618258367E-005
   572132117.65009880        5051369.1863987446        2.2456437985290583E-005
   572565728.48878324        5484980.0250831842        1.4939251871599481E-005
   572946938.34921229        5866189.8855122328        1.0071612344914572E-005
   573278596.28273034        6197847.8190302849        6.8365927449075999E-006
   573565993.28563404        6485244.8219339848        4.6423657958096774E-006
   573815659.27113080        6734910.8074307442        3.1331870921923287E-006
   574034514.23382723        6953765.7701271772        2.0881851645876466E-006
   574229373.80501115        7148625.3413110971        1.3654499104199743E-006
   574406758.94727695        7326010.4835768938        8.7035216663744849E-007
   574572953.98546326        7492205.5217632055        5.3729786571793984E-007
   574788484.84144318        7707736.3777431250        1.9052827526193026E-007
   575098739.74904740        8017991.2853473425        8.5733769430019901E-008
   575446038.03484392        8365289.5711438656        5.1710656397683632E-008
   575782849.55348539        8702101.0897853374        3.1562324539941932E-008
   576106668.88252175        9025920.4188216925        1.9367039913068076E-008
   576417333.79050720        9336585.3268071413        1.1868815727809686E-008
   576716708.18617165        9635959.7224715948        7.2168210598208427E-009
   577008414.95327342        9927666.4895733595        4.3253717049960841E-009
   577297228.29156804        10216479.827867985        2.5474796422471578E-009
   577586241.94655144        10505493.482851386        1.4947297113999087E-009
   577876265.04784596        10795516.584145904        8.7543942092626995E-010
   578167876.93672800        11087128.473027945        5.1164152672580458E-010
   578461758.71139026        11381010.247690201        2.9829536009212678E-010
   578758700.59144151        11677952.127741456        1.7343350604561191E-010
   579059611.82799423        11978863.364294171        1.0052870128887150E-010
   579365533.68330598        12284785.219605923        5.8074097879657112E-011
   579677656.11835825        12596907.654658198        3.3425273789907744E-011
   579997338.97941160        12916590.515711546        1.9161625341104727E-011
   580326138.67664850        13245390.212948442        1.0937532447093228E-011
   580665841.61456764        13585093.150867581        6.2144224461367942E-012
   581018505.98525131        13937757.521551251        3.5135114066675055E-012
   581386513.99995649        14305765.536256433        1.9760863092956386E-012
   581772637.25011718        14691888.786417127        1.1052465451483979E-012
   582075349.23915136        14994600.775451303        6.1456228856988377E-013
