# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
 -1.2107E+00 -4.1546E+00  2.3641E+00  2.5303E+00 -5.3018E+00 -4.0659E+00 -2.8485E+00  9.6910E-02  5.8022E-03  1.3712E+00  1.6966E+00  1.6997E+00  1.7254E+00  2.1669E+00  2.9161E+00 -7.9904E+00 -6.0076E+00 -4.3850E+00 -2.0324E+00  3.4392E-01  3.4010E+00  1.9844E+02  3.1306E+01
 -8.7719E-01 -2.4593E+00  1.6100E+00  1.9895E+00 -7.7611E+00 -7.5256E+00 -6.7874E+00  1.0298E-01  3.8130E-03  1.3731E+00  1.1346E+00  1.7934E+00  1.9988E+00  2.2434E+00  3.0629E+00 -8.9360E+00 -8.0607E+00 -7.1886E+00 -2.1198E+00  3.7287E-01  3.4878E+00  1.9471E+02  3.3229E+01
 -2.8398E+00 -3.0029E+00  2.2597E-01  8.5019E-01 -6.3215E+00 -7.0647E+00  1.1796E+00  9.7481E-02  5.3599E-03  8.1069E-01  6.5310E-01  1.9496E+00  1.6356E+00  2.0802E+00  2.7923E+00 -8.8189E+00 -7.8425E+00 -6.1187E+00 -2.9772E+00  4.1367E-01  3.6686E+00  2.0059E+02  3.6092E+01
  1.9654E+00 -7.7432E+00  1.8817E+00  2.0952E+00 -6.8611E+00 -5.0513E+00 -1.9527E+00  9.6802E-02  5.0139E-03  1.2775E+00  2.5133E+00  1.4261E+00  2.1049E+00  2.2212E+00  3.1586E+00 -7.9512E+00 -6.1862E+00 -5.4280E+00 -2.4070E+00  4.4691E-01  4.2549E+00  2.0136E+02  3.1820E+01
 -2.1647E+00 -3.8469E+00  3.3878E-01  1.4190E-01 -6.2027E+00 -6.4904E+00 -3.6323E+00  8.6231E-02  4.8373E-03  1.5469E+00  2.4386E+00  1.4647E+00  2.0591E+00  2.2631E+00  3.6884E+00 -7.6731E+00 -6.9501E+00 -5.7184E+00 -1.6278E+00  3.8289E-01  3.5267E+00  2.1178E+02  3.3897E+01
 -2.1172E+00 -7.3299E+00  6.2579E-01  9.4572E-01 -8.5675E+00 -6.9828E+00 -2.2409E+00  9.6911E-02  5.2398E-03  9.4630E-01  2.0567E+00  2.0352E+00  2.1740E+00  2.2046E+00  3.1401E+00 -7.9909E+00 -7.8553E+00 -6.8568E+00 -2.9632E+00  2.7983E-01  3.2189E+00  2.0101E+02  2.7912E+01
  1.9775E+00 -2.5237E+00  2.0484E+00  2.2102E+00 -4.5313E+00 -7.5280E+00  1.5878E+00  9.5558E-02  4.6760E-03  2.3154E+00  6.4681E-01  8.6412E-01  1.8946E+00  2.2100E+00  3.2054E+00 -7.7313E+00 -5.8177E+00 -5.1589E+00 -1.8856E+00  4.0344E-01  3.6170E+00  2.0062E+02  3.5334E+01
  1.9466E-01 -6.0886E+00  3.6623E-01  7.1307E-01 -4.5537E+00 -6.5283E+00 -2.3027E+00  9.6578E-02  4.8431E-03  2.7132E+00  1.5900E+00  1.0382E+00  1.9797E+00  2.2937E+00  3.1743E+00 -7.7383E+00 -7.2951E+00 -5.9672E+00 -1.4677E+00  3.7189E-01  3.5370E+00  2.0161E+02  3.2502E+01
 -1.5811E+00 -6.6596E+00  2.1398E+00  2.3994E+00 -3.4255E+00 -7.8894E+00 -1.1582E-01  1.0656E-01  2.0162E-03  1.7948E+00  8.5834E-01  6.8247E-01  1.8183E+00  2.5386E+00  3.0498E+00 -8.2089E+00 -4.8785E+00 -3.5155E+00  1.2038E-01  4.0817E-01  3.6404E+00  1.8917E+02  3.5678E+01
 -3.6304E+00 -5.2658E+00  9.3312E-01  1.1391E+00 -7.6837E+00 -7.6286E+00  4.5721E-01  9.9480E-02  4.3032E-03  2.5727E+00  9.9493E-01  1.7267E+00  1.7933E+00  2.0336E+00  3.0581E+00 -8.3382E+00 -6.8700E+00 -6.1269E+00 -3.3810E+00  3.9215E-01  3.5661E+00  1.9559E+02  3.4521E+01
 -2.9387E-01 -3.1402E+00  1.4296E+00  1.6433E+00 -8.3034E+00 -6.5203E+00  1.0101E+00  9.6070E-02  2.4702E-03  1.9978E+00  9.4704E-01  1.1832E+00  1.9891E+00  2.1045E+00  3.2680E+00 -7.5413E+00 -7.0638E+00 -6.3264E+00 -3.2882E+00  3.8133E-01  3.5676E+00  2.0137E+02  3.3112E+01
  9.2556E-01 -7.8823E+00  2.0169E+00  2.2948E+00 -4.8669E+00 -6.0883E+00 -2.1119E+00  9.8694E-02  2.5459E-03  2.3452E+00  2.0377E+00  7.7748E-01  2.2512E+00  2.2535E+00  3.3122E+00 -8.3478E+00 -7.0974E+00 -6.2638E+00 -2.6148E+00  3.8294E-01  3.5795E+00  2.0143E+02  3.3132E+01
 -1.6723E+00 -6.0693E+00  4.3013E-01  4.6230E-01 -6.3405E+00 -6.4456E+00  7.0001E-01  9.0478E-02  2.9421E-03  1.3136E+00  1.0162E+00  1.1237E+00  1.8724E+00  2.3294E+00  3.3721E+00 -8.1228E+00 -6.1800E+00 -6.0409E+00 -1.1095E+00  3.9568E-01  3.5809E+00  2.0765E+02  3.4782E+01
  6.0003E-01 -1.2189E+00  1.3266E+00  1.4671E+00 -5.5804E+00 -5.7671E+00  3.0783E-01  9.5354E-02  4.8842E-03  5.9627E-01  1.0862E+00  1.2288E+00  2.1407E+00  2.3390E+00  3.4924E+00 -8.3935E+00 -6.5623E+00 -4.0945E+00 -1.0874E+00  3.4146E-01  3.6561E+00  2.0277E+02  2.9633E+01
 -1.4838E+00 -5.9703E+00  9.7857E-01  1.2854E+00 -8.5016E+00 -7.3576E+00 -8.5762E-02  9.9016E-02  4.6110E-03  2.4121E+00  1.6532E+00  2.2124E+00  1.7438E+00  2.1628E+00  2.9014E+00 -8.1451E+00 -5.2351E+00 -4.8507E+00 -2.2396E+00  3.6716E-01  3.4816E+00  1.9752E+02  3.2627E+01
 -8.8440E-02 -6.8166E+00  2.0491E+00  2.0480E+00 -8.9753E+00 -5.1361E+00 -5.1090E+00  9.2401E-02  4.9659E-03  1.3810E+00  1.0939E+00  1.2827E+00  1.9893E+00  2.3163E+00  3.3908E+00 -7.9193E+00 -7.6066E+00 -5.2056E+00 -1.2436E+00  4.0106E-01  3.6160E+00  2.0484E+02  3.4962E+01
 -3.1476E-01 -5.2207E+00  3.9363E-01  8.3264E-01 -7.1259E+00 -6.0684E+00  4.5439E-01  1.0556E-01  3.4389E-03  2.3448E+00  2.2707E+00  1.6653E+00  1.7443E+00  2.1991E+00  2.8163E+00 -7.3486E+00 -5.5656E+00 -4.8233E+00 -2.0481E+00  3.3305E-01  3.3567E+00  1.9119E+02  3.0772E+01
  1.7257E+00 -7.9253E+00  1.9751E+00  2.6307E+00 -6.2714E+00 -7.9501E+00 -3.3096E+00  1.0972E-01  2.5883E-03  7.9488E-01  9.4829E-01  1.7080E+00  1.4546E+00  2.1771E+00  2.7332E+00 -6.7429E+00 -6.7244E+00 -5.6282E+00 -2.2675E+00  4.2303E-01  3.8179E+00  1.8842E+02  3.4694E+01
  2.1921E+00 -4.4842E+00  1.8903E+00  2.2976E+00 -5.0839E+00 -6.0362E+00 -6.9858E-01  1.0134E-01  5.4049E-03  1.3714E+00  1.4849E+00  9.5987E-01  5.8231E-01  1.6689E+00  2.6864E+00 -6.9042E+00 -6.2623E+00 -5.8947E+00 -4.0284E+00  4.5025E-01  3.9191E+00  1.9356E+02  3.9021E+01
 -2.9466E+00 -5.8886E+00  1.4720E+00  1.6737E+00 -6.5852E+00 -6.8133E+00  1.5678E+00  9.4253E-02  5.8449E-03  2.4048E+00  8.6791E-01  5.3415E-01  1.9182E+00  2.3954E+00  3.4124E+00 -7.0874E+00 -6.4088E+00 -5.1393E+00 -5.2236E-01  4.1815E-01  3.6934E+00  2.0264E+02  3.6425E+01
 -2.2201E+00 -6.0134E+00  9.4249E-01  1.2930E+00 -5.3582E+00 -6.8876E+00 -1.0944E+00  1.0304E-01  3.4664E-03  1.6674E+00  2.4120E+00  1.3560E+00  1.9271E+00  2.1661E+00  3.0679E+00 -8.8227E+00 -8.3827E+00 -5.7120E+00 -2.5419E+00  3.8044E-01  3.6728E+00  1.9358E+02  3.1808E+01
 -1.8440E+00 -3.4528E+00  4.1812E-01  5.6419E-01 -6.3067E+00 -6.5275E+00 -3.5241E+00  9.5447E-02  1.9533E-03  1.5147E+00  1.3223E+00  1.2023E+00  2.2116E+00  2.2778E+00  3.6372E+00 -6.8980E+00 -6.3806E+00 -5.2671E+00 -1.9698E+00  4.0881E-01  3.6444E+00  2.0502E+02  3.5708E+01
 -3.2512E+00 -5.6524E+00  2.1447E+00  2.4333E+00 -4.1370E+00 -6.7721E+00  2.0109E+00  1.0261E-01  4.6923E-03  8.0326E-01  1.2620E+00  2.2540E+00  1.6298E+00  2.0601E+00  2.9493E+00 -7.4760E+00 -6.1125E+00 -6.0327E+00 -2.8623E+00  3.6841E-01  3.4714E+00  1.9188E+02  3.2936E+01
  1.2941E+00 -3.0352E+00  1.1770E+00  1.2866E+00 -8.1450E+00 -7.0458E+00 -3.3843E-01  9.1807E-02  4.7167E-03  1.5744E+00  1.4043E+00  1.9690E+00  2.2017E+00  2.7381E+00  3.8303E+00 -6.9711E+00 -5.3592E+00 -2.2761E+00  9.2306E-01  3.9768E-01  3.6745E+00  2.0679E+02  3.3503E+01
  1.9179E+00 -2.6566E+00  2.3744E+00  2.4083E+00 -3.3812E+00 -3.8809E+00  2.2257E+00  9.3033E-02  4.5704E-03  1.4719E+00  1.7008E+00  1.2301E+00  2.1456E+00  2.2651E+00  3.5550E+00 -6.7693E+00 -5.4005E+00 -3.8743E+00 -1.6256E+00  3.6009E-01  3.4476E+00  2.0540E+02  3.2346E+01
  2.3844E+00 -9.0156E-01  1.1510E+00  1.1804E+00 -5.1613E+00 -5.4810E+00 -6.0647E+00  9.3851E-02  4.7598E-03  7.3953E-01  1.6238E+00  1.6393E+00  1.8766E+00  2.4072E+00  3.4721E+00 -8.1920E+00 -8.0318E+00 -7.1370E+00 -6.4871E-01  3.4188E-01  3.5086E+00  2.0459E+02  3.0406E+01
 -2.8321E+00 -5.2046E+00  2.6707E+00  2.6714E+00 -4.6013E+00 -4.0886E+00 -2.1025E+00  9.2477E-02  5.4770E-03  1.5006E+00  4.8055E-01  1.6446E+00  1.9890E+00  2.2785E+00  3.3739E+00 -6.5274E+00 -5.5475E+00 -4.8124E+00 -1.4359E+00  3.4077E-01  3.3759E+00  2.0379E+02  3.1100E+01
 -1.2794E+00 -6.9736E+00  1.3595E+00  1.6234E+00 -4.9482E+00 -8.6658E+00 -2.7352E+00  1.0287E-01  2.8773E-03  1.6132E+00  1.4079E+00  2.0498E+00  1.9750E+00  2.1302E+00  3.0889E+00 -6.6645E+00 -5.1480E+00 -3.7145E+00 -2.4568E+00  3.3353E-01  3.3581E+00  1.9213E+02  3.0800E+01
 -1.1887E+00 -3.9842E+00  1.3961E-01  1.9643E-01 -5.6161E+00 -7.5243E+00 -1.2957E+00  9.1028E-02  4.1875E-03  1.9857E+00  1.9243E+00  2.4982E+00  2.2599E+00  2.1735E+00  3.4991E+00 -8.3227E+00 -8.2314E+00 -6.8023E+00 -2.8210E+00  3.9297E-01  3.5689E+00  2.0578E+02  3.4592E+01
  2.5156E+00 -7.6371E+00  1.6481E-01  6.6867E-01 -8.7189E+00 -6.4262E+00 -3.0202E+00  1.0470E-01  2.5364E-03  1.0780E+00  1.5990E+00  1.0241E+00  1.2302E+00  2.0048E+00  2.6887E+00 -8.3383E+00 -5.6882E+00 -4.6083E+00 -2.9307E+00  3.4754E-01  3.4080E+00  1.9245E+02  3.1566E+01
 -1.1084E+00 -8.6896E+00  1.1606E+00  1.5140E+00 -3.4968E+00 -5.7209E+00 -2.9546E+00  9.8470E-02  4.1884E-03  1.9429E+00  8.1259E-01  9.5402E-01  2.0088E+00  2.1944E+00  3.1081E+00 -7.2674E+00 -6.6280E+00 -5.2594E+00 -2.4204E+00  4.3226E-01  3.7797E+00  1.9964E+02  3.7532E+01
  1.4234E+00 -6.4828E+00  2.5377E+00  2.7400E+00 -5.7194E+00 -5.8949E+00  2.2524E+00  9.4323E-02  5.3912E-03  1.6365E+00  1.2161E+00  9.8014E-01  2.1040E+00  2.2345E+00  3.1497E+00 -5.9013E+00 -5.0948E+00 -3.9858E+00 -2.0398E+00  4.0931E-01  3.6459E+00  2.0368E+02  3.5767E+01
  4.5824E-01 -3.2536E+00  1.2738E+00  1.5241E+00 -5.8436E+00 -7.5068E+00 -3.8340E-01  1.0102E-01  5.5338E-03  2.1961E+00  2.2073E+00  7.5401E-01  5.5515E-01  2.0226E+00  2.7038E+00 -8.0792E+00 -7.0759E+00 -6.8929E+00 -2.7758E+00  3.8058E-01  3.5891E+00  1.9288E+02  3.2753E+01
  4.9459E-01 -2.3880E+00  1.4205E+00  2.0720E+00 -6.1251E+00 -6.4818E+00 -8.7971E+00  1.1429E-01  2.9373E-03  1.2200E+00  2.3403E+00  1.2763E+00  1.1912E+00  1.8702E+00  2.7315E+00 -7.6890E+00 -7.2392E+00 -6.8770E+00 -3.9676E+00  3.9035E-01  3.5606E+00  1.8239E+02  3.4356E+01
  5.7212E-01 -1.5093E+00  1.7984E+00  2.0062E+00 -3.9274E+00 -7.2502E+00 -2.9831E+00  1.0284E-01  2.5365E-03  8.6760E-01  9.9746E-01  5.9998E-01  1.9288E+00  2.4953E+00  3.0189E+00 -6.9995E+00 -6.3263E+00 -3.0478E+00 -1.5008E-01  4.4982E-01  3.9152E+00  1.9207E+02  3.8983E+01
 -4.4046E-01 -5.2196E+00  2.0457E+00  2.6634E+00 -3.5101E+00 -8.2163E+00 -8.5444E-01  1.0797E-01  4.5281E-03  1.8429E+00  1.2522E+00  2.1480E+00  1.9703E+00  2.2913E+00  2.9313E+00 -8.1457E+00 -7.7076E+00 -6.6225E+00 -1.6120E+00  3.8172E-01  3.5217E+00  1.9091E+02  3.3812E+01
 -6.2453E-01 -7.1632E+00  9.7339E-02  2.9909E-01 -8.0512E+00 -6.3444E+00 -1.1113E+00  9.6370E-02  4.3119E-03  1.1766E+00  9.3648E-01  2.0718E+00  2.0150E+00  2.1188E+00  3.2237E+00 -8.5955E+00 -8.0487E+00 -6.8198E+00 -3.2059E+00  4.4620E-01  3.8840E+00  2.0079E+02  3.8675E+01
 -3.5194E+00 -5.8464E+00  2.1329E+00  2.5253E+00 -3.4938E+00 -5.0261E+00  1.2357E+00  1.0860E-01  2.1647E-03  1.7220E+00  1.9735E+00  9.3195E-01  1.7003E+00  2.3302E+00  2.9524E+00 -8.7293E+00 -8.3815E+00 -5.6561E+00 -1.1581E+00  3.8046E-01  3.5262E+00  1.8761E+02  3.3595E+01
 -1.4764E+00 -5.6958E+00  2.0885E+00  2.2074E+00 -8.7008E+00 -5.8048E+00 -7.6138E+00  9.6197E-02  5.1067E-03  1.5179E+00  6.5527E-01  1.2411E+00  2.0010E+00  2.3976E+00  3.3484E+00 -5.0919E+00 -4.6412E+00 -4.0465E+00 -6.3240E-01  4.1578E-01  3.6930E+00  2.0126E+02  3.5954E+01
 -1.9062E+00 -7.3358E+00  2.6713E+00  2.8739E+00 -6.1409E+00 -5.1014E+00 -3.5896E+00  9.6643E-02  5.0779E-03  9.7423E-01  2.3922E+00  2.4947E+00  2.1430E+00  2.2235E+00  3.2965E+00 -7.3995E+00 -6.9204E+00 -5.8664E+00 -2.3201E+00  3.6225E-01  3.4496E+00  2.0083E+02  3.2544E+01
  5.8374E-01 -3.5320E+00  1.7779E+00  1.9999E+00 -7.7582E+00 -5.6769E+00  1.1098E+00  9.8026E-02  2.2277E-03  1.6045E+00  2.5227E+00  5.4508E-01  1.9832E+00  2.3266E+00  3.3801E+00 -8.1968E+00 -5.9448E+00 -4.9387E+00 -1.2661E+00  3.8064E-01  3.5177E+00  2.0122E+02  3.3745E+01
 -2.4443E+00 -2.0253E+00  6.7620E-01  9.9794E-01 -6.0376E+00 -5.9807E+00 -2.7350E+00  1.0061E-01  5.5224E-03  1.4691E+00  1.4843E+00  1.0332E+00  1.8855E+00  2.2746E+00  3.0883E+00 -8.7003E+00 -8.5140E+00 -7.2987E+00 -1.5700E+00  3.8466E-01  3.5639E+00  1.9567E+02  3.3555E+01
  1.6494E+00 -3.1006E+00  1.7661E+00  1.8236E+00 -5.4071E+00 -4.7304E+00 -5.9680E+00  9.1267E-02  5.3042E-03  2.3813E+00  2.1230E+00  9.1165E-01  1.9784E+00  2.2655E+00  3.3265E+00 -6.0086E+00 -5.9674E+00 -5.1692E+00 -1.6189E+00  4.0376E-01  3.6176E+00  2.0749E+02  3.5339E+01
 -3.6576E+00 -5.3378E+00  2.6545E+00  2.7773E+00 -5.3731E+00 -6.8512E+00 -4.9098E+00  1.1114E-01  3.7609E-03  2.1096E+00  1.2218E+00  1.3443E+00  2.0860E+00  2.3613E+00  3.0748E+00 -8.3209E+00 -6.2842E+00 -3.3539E+00 -8.0823E-01  3.4769E-01  3.4013E+00  1.8342E+02  3.1640E+01
  2.4714E+00 -4.4011E+00  1.4393E+00  1.5455E+00 -8.0915E+00 -5.4807E+00 -1.8937E+00  9.5405E-02  4.4114E-03  2.0801E+00  1.3473E+00  2.1109E+00  1.8320E+00  2.1485E+00  3.2355E+00 -8.8993E+00 -8.1848E+00 -7.7454E+00 -2.5003E+00  3.6313E-01  3.4527E+00  2.0043E+02  3.2600E+01
 -8.3098E-01 -4.5162E+00  1.0164E+00  1.1718E+00 -8.4988E+00 -5.8415E+00 -4.9777E+00  9.6018E-02  3.6985E-03  9.4764E-01  2.4126E+00  1.4655E+00  2.1079E+00  2.2546E+00  3.3983E+00 -8.6610E+00 -6.2832E+00 -5.9406E+00 -1.9120E+00  3.5932E-01  3.4396E+00  2.0162E+02  3.2357E+01
  5.2744E-01 -2.1232E+00  2.0910E+00  2.3601E+00 -4.6289E+00 -5.5234E+00 -4.5235E+00  1.0001E-01  5.1806E-03  1.8960E+00  1.2409E+00  2.4826E+00  1.9572E+00  2.3068E+00  3.0837E+00 -7.5456E+00 -6.0346E+00 -4.7590E+00 -1.2617E+00  3.7048E-01  3.4790E+00  1.9606E+02  3.3072E+01
  7.6437E-02 -2.9156E+00  1.1438E+00  1.3317E+00 -5.9366E+00 -5.7410E+00 -6.0974E-01  9.9686E-02  4.3181E-03  1.9687E+00  8.8403E-01  1.4855E+00  1.8914E+00  2.2652E+00  3.0879E+00 -8.3542E+00 -7.3591E+00 -5.7037E+00 -1.6348E+00  3.9400E-01  3.5734E+00  1.9618E+02  3.4663E+01
  2.3305E+00 -7.0867E+00  1.9756E+00  2.1352E+00 -5.5864E+00 -4.2531E+00  1.2448E+00  9.6817E-02  4.2690E-03  1.8488E+00  5.5031E-01  8.9816E-01  1.9889E+00  2.5213E+00  3.3173E+00 -7.5948E+00 -5.1147E+00 -2.8748E+00 -1.9879E-02  3.7754E-01  3.5083E+00  2.0086E+02  3.3497E+01
  2.2771E-01 -8.9216E-01  2.6082E+00  2.7994E+00 -5.0133E+00 -7.2060E+00 -7.3308E+00  1.0013E-01  3.0725E-03  1.9087E+00  1.7805E+00  1.3932E+00  2.2043E+00  2.1988E+00  3.2524E+00 -7.5171E+00 -6.3823E+00 -6.0369E+00 -3.2235E+00  3.7142E-01  3.5117E+00  1.9801E+02  3.2758E+01
 -3.0204E+00 -7.0175E-01  1.1651E+00  1.2671E+00 -7.6152E+00 -6.8098E+00 -5.5524E+00  9.7425E-02  3.3791E-03  2.2303E+00  8.0680E-01  6.3522E-01  2.0294E+00  2.2509E+00  3.4490E+00 -8.7558E+00 -8.2931E+00 -5.7468E+00 -1.7688E+00  3.7823E-01  3.5081E+00  1.9947E+02  3.3580E+01
 -1.1588E-01 -5.4364E+00  1.6105E+00  1.4095E+00 -7.8800E+00 -5.0257E+00 -4.0493E+00  8.6722E-02  4.9793E-03  6.3672E-01  7.8324E-01  7.8539E-01  2.1645E+00  2.2604E+00  3.5659E+00 -8.4228E+00 -7.2198E+00 -5.0477E+00 -1.9331E+00  3.5834E-01  3.4303E+00  2.1275E+02  3.2116E+01
 -6.4692E-01 -7.0160E+00  1.0551E+00  1.5169E+00 -8.4756E+00 -6.5934E+00 -4.0260E+00  1.1384E-01  2.9539E-03  1.8891E+00  9.0585E-01  1.2880E+00  1.4930E+00  2.2169E+00  2.7588E+00 -6.9138E+00 -6.4514E+00 -6.2212E+00 -2.0072E+00  2.7868E-01  3.2162E+00  1.8302E+02  2.7855E+01
  1.9039E-01 -8.7343E+00  6.6511E-01  6.4107E-01 -8.1145E+00 -6.0651E+00 -4.2506E+00  9.0691E-02  3.0552E-03  1.1524E+00  1.8680E+00  9.4591E-01  1.9068E+00  2.2161E+00  3.5173E+00 -8.8425E+00 -8.4755E+00 -7.8671E+00 -2.0187E+00  4.2638E-01  3.7417E+00  2.0754E+02  3.7068E+01
 -5.2624E-01 -6.7495E+00  4.3539E-01  3.8143E-01 -6.0776E+00 -6.1120E+00 -8.1875E+00  9.2735E-02  3.6534E-03  1.0289E+00  1.4066E+00  7.2533E-01  2.0655E+00  2.1957E+00  3.4898E+00 -8.5603E+00 -7.0504E+00 -6.9759E+00 -2.3174E+00  3.2713E-01  3.3396E+00  2.0396E+02  3.0431E+01
 -3.9185E+00 -7.9692E+00  1.7581E+00  1.8048E+00 -6.2020E+00 -5.2065E+00 -5.6239E+00  9.6452E-02  4.0376E-03  1.9798E+00  1.4318E+00  1.5233E+00  1.9382E+00  2.2988E+00  3.2455E+00 -8.4976E+00 -6.0107E+00 -4.3278E+00 -1.2911E+00  3.1925E-01  3.3177E+00  1.9930E+02  2.9988E+01
 -1.3529E+00 -4.1247E-01  1.4736E+00  1.6833E+00 -8.7520E+00 -7.1905E+00 -5.1789E+00  1.0023E-01  3.3654E-03  2.0758E+00  2.2876E+00  1.1306E+00  2.1712E+00  2.2349E+00  3.2975E+00 -7.8977E+00 -6.1479E+00 -5.6663E+00 -2.3808E+00  3.4506E-01  3.3930E+00  1.9780E+02  3.1481E+01
 -2.7527E+00 -6.9185E+00  1.1913E+00  1.3261E+00 -8.8736E+00 -6.6546E+00 -4.7740E+00  9.3787E-02  4.9577E-03  1.7420E+00  1.7524E+00  1.1168E+00  1.8700E+00  2.2088E+00  3.1772E+00 -8.9657E+00 -5.3852E+00 -5.2537E+00 -1.9371E+00  3.8211E-01  3.5179E+00  2.0320E+02  3.3687E+01
  4.4789E-01 -7.7131E+00  1.9191E+00  2.1376E+00 -8.1841E+00 -5.5234E+00  2.1580E+00  9.2898E-02  5.1060E-03  1.6068E+00  1.8670E+00  1.2945E+00  2.1685E+00  2.2516E+00  3.3432E+00 -8.3801E+00 -6.7179E+00 -5.3889E+00 -1.9352E+00  3.6588E-01  3.4624E+00  2.0509E+02  3.2775E+01
 -5.7605E-01 -7.4884E+00  8.8010E-01  1.0027E+00 -4.5663E+00 -5.6127E+00 -2.7513E+00  9.9787E-02  2.9027E-03  1.4985E+00  1.4017E+00  1.1340E+00  2.3915E+00  2.1790E+00  3.4110E+00 -6.9836E+00 -6.4733E+00 -6.0852E+00 -3.4616E+00  3.8394E-01  3.7299E+00  1.9811E+02  3.1536E+01
 -8.8485E-01 -7.6276E+00  8.1145E-01  9.2072E-01 -8.2192E+00 -7.1673E+00 -8.0578E+00  9.5960E-02  3.0760E-03  1.2355E+00  1.0448E+00  1.7898E+00  1.9749E+00  2.3429E+00  3.2851E+00 -6.6364E+00 -4.6192E+00 -4.5303E+00 -1.1045E+00  3.6311E-01  3.4526E+00  2.0170E+02  3.2597E+01
 -2.5007E+00 -2.5064E+00  2.1315E+00  2.4544E+00 -6.1770E+00 -4.0799E+00 -3.3205E+00  1.0468E-01  3.3299E-03  1.1881E+00  2.3407E+00  2.4028E+00  1.6145E+00  2.4973E+00  3.1322E+00 -8.8647E+00 -8.6651E+00 -7.9113E+00 -3.4610E-02  3.6003E-01  3.4420E+00  1.9240E+02  3.2403E+01
 -2.5495E+00 -7.5280E+00  1.8126E+00  1.9361E+00 -5.5736E+00 -5.2721E+00  1.5794E+00  9.2866E-02  5.7541E-03  2.2378E+00  6.0964E-01  1.8400E+00  1.8703E+00  2.4279E+00  3.3302E+00 -6.8026E+00 -6.2193E+00 -5.9544E+00 -4.3284E-01  4.0397E-01  3.6194E+00  2.0470E+02  3.5376E+01
 -2.2843E+00 -3.5858E+00  1.1224E+00  1.1806E+00 -5.2708E+00 -6.2016E+00 -7.5592E+00  9.4065E-02  4.7916E-03  6.7421E-01  2.5004E+00  2.4666E+00  2.0650E+00  2.2243E+00  3.4339E+00 -7.7535E+00 -7.6898E+00 -4.7364E+00 -1.8902E+00  3.6333E-01  3.5448E+00  2.0152E+02  3.1649E+01
 -1.9009E+00 -6.1108E+00  6.7274E-01  9.0306E-01 -6.0705E+00 -7.7190E+00 -1.1512E+00  9.6275E-02  4.3761E-03  7.3825E-01  1.3408E+00  1.7809E+00  1.5857E+00  2.0650E+00  3.0431E+00 -8.3884E+00 -5.9430E+00 -5.6684E+00 -2.6488E+00  3.4787E-01  3.4019E+00  1.9991E+02  3.1651E+01
 -7.4644E-01 -7.0950E+00  1.5926E+00  1.6205E+00 -4.7610E+00 -8.3468E+00 -5.2488E+00  9.4203E-02  5.9326E-03  7.6236E-01  4.4385E-01  2.2192E+00  1.5543E+00  1.8946E+00  3.1170E+00 -7.4043E+00 -6.5777E+00 -5.8623E+00 -3.5298E+00  3.8634E-01  3.5428E+00  2.0008E+02  3.4097E+01
 -5.1428E-01 -7.5027E+00  2.4279E+00  2.5720E+00 -5.2480E+00 -8.4514E+00 -3.4096E+00  1.0007E-01  4.3359E-03  1.2881E+00  2.2699E+00  1.4867E+00  2.0345E+00  2.5833E+00  3.5531E+00 -7.4798E+00 -6.1317E+00 -3.4751E+00  4.1127E-01  3.4042E-01  3.3787E+00  1.9634E+02  3.1204E+01
  2.7699E-02 -4.0246E+00  1.7087E+00  1.8405E+00 -6.4381E+00 -4.7390E+00 -6.5347E+00  9.0034E-02  5.6271E-03  1.8184E+00  7.8611E-01  1.4501E+00  2.1330E+00  2.2775E+00  3.3960E+00 -8.8087E+00 -7.8726E+00 -6.4388E+00 -1.8197E+00  3.6798E-01  3.4699E+00  2.1129E+02  3.2910E+01
 -2.2833E+00  2.6550E-01  2.2892E+00  2.1880E+00 -6.9597E+00 -3.9228E+00 -1.4901E+00  9.4372E-02  2.8022E-03  1.3877E+00  1.1205E+00  1.5632E+00  1.9621E+00  2.3380E+00  3.4671E+00 -7.9537E+00 -5.9664E+00 -4.9941E+00 -1.2227E+00  3.6520E-01  3.4600E+00  2.0517E+02  3.2732E+01
  6.5260E-02 -6.5399E-01  2.6185E+00  2.7008E+00 -6.3536E+00 -5.3240E+00 -1.8362E+00  9.5996E-02  4.0767E-03  2.5073E+00  2.2416E+00  1.2104E+00  1.7656E+00  2.1061E+00  3.1673E+00 -8.5638E+00 -8.1672E+00 -7.4577E+00 -2.8450E+00  3.0652E-01  3.2799E+00  2.0013E+02  2.9148E+01
 -3.9097E+00  8.9403E-01  2.4841E+00  2.6565E+00 -4.9958E+00 -5.6636E+00  1.0015E+00  1.0161E-01  3.5201E-03  1.9099E+00  1.4133E+00  1.4608E+00  1.9203E+00  2.3849E+00  3.4666E+00 -7.7442E+00 -6.0090E+00 -5.5817E+00 -7.3800E-01  3.5368E-01  3.4205E+00  1.9603E+02  3.2000E+01
