# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
 -4.0408E-01 -1.4466E+00  9.7477E-01  1.7381E+00 -3.2083E+00 -5.6006E+00 -1.0506E+00  9.3194E-02  2.8893E-03  2.1681E+00  1.9782E+00  1.8706E+00  1.6603E+00  2.1621E+00  2.7089E+00 -8.3856E+00 -6.8328E+00 -5.1974E+00 -2.7029E+00  4.2742E-01  3.7480E+00  2.0637E+02  3.7148E+01
  2.2829E+00 -4.8443E+00  2.3240E+00  2.6826E+00 -1.8914E+00 -8.3636E+00 -4.5247E+00  8.3535E-02  4.1076E-03  2.5148E+00  5.6490E-01  1.9879E+00  1.7668E+00  2.0847E+00  3.0957E+00 -8.9744E+00 -7.6699E+00 -6.9705E+00 -3.2869E+00  4.6032E-01  4.0190E+00  2.1623E+02  3.9858E+01
  4.3616E-01  3.8044E-01  1.5276E+00  2.5251E+00 -1.8495E+00 -5.4685E+00  8.0708E-01  8.5305E-02  4.6299E-03  2.0511E+00  1.3622E+00  1.4489E+00  1.4403E+00  2.1468E+00  2.6858E+00 -8.0118E+00 -6.9164E+00 -6.0077E+00 -2.8279E+00  4.1020E-01  3.6504E+00  2.1573E+02  3.5832E+01
 -1.6772E+00 -6.9008E+00  1.7284E+00  2.2857E+00 -2.4335E+00 -7.3063E+00 -6.9513E+00  8.9929E-02  3.2057E-03  1.9009E+00  1.5557E+00  5.8335E-01  1.9104E+00  2.4072E+00  2.8410E+00 -8.2270E+00 -5.7019E+00 -3.6652E+00 -8.1801E-01  4.7608E-01  4.2195E+00  2.0938E+02  4.0853E+01
  9.3995E-02  1.9034E-01  1.5121E+00  2.1684E+00 -2.3105E+00 -5.1335E+00 -6.6712E+00  8.5969E-02  1.6378E-03  2.7489E+00  2.6409E+00  1.5620E+00  1.9201E+00  2.3470E+00  2.9874E+00 -8.9372E+00 -6.9150E+00 -5.3624E+00 -1.4869E+00  4.3916E-01  3.8283E+00  2.1447E+02  3.8092E+01
 -1.7495E+00 -6.9853E+00  1.6150E+00  2.4388E+00 -2.3229E+00 -5.2831E+00 -7.9088E+00  9.1607E-02  3.9879E-03  1.1321E+00  1.6146E+00  1.1787E+00  1.3132E+00  2.1066E+00  2.6878E+00 -8.6824E+00 -6.4774E+00 -5.8866E+00 -2.8455E+00  4.5034E-01  3.8994E+00  2.0807E+02  3.8711E+01
 -2.8494E-02 -3.5495E-01  1.9396E+00  2.5864E+00 -2.0851E+00 -5.4004E+00 -1.7572E+00  8.9980E-02  2.7533E-03  2.2553E+00  1.7550E+00  1.6591E+00  1.7737E+00  2.3906E+00  2.8698E+00 -7.2174E+00 -5.4849E+00 -5.1370E+00 -9.8639E-01  4.6511E-01  4.0775E+00  2.1012E+02  4.0324E+01
  2.1179E-01 -7.0650E+00  9.9411E-01  1.7725E+00 -2.7790E+00 -6.0204E+00 -2.7378E+00  8.7714E-02  4.7422E-03  1.7382E+00  6.4712E-01  1.6286E+00  1.5778E+00  2.1535E+00  2.7437E+00 -8.8247E+00 -6.0984E+00 -5.2821E+00 -2.5726E+00  4.4934E-01  3.9086E+00  2.1248E+02  3.8907E+01
  1.3022E+00 -2.9341E+00  7.4670E-01  1.1663E+00 -3.4598E+00 -6.0844E+00 -4.3086E+00  8.4845E-02  4.4995E-03  1.3302E+00  2.3103E+00  1.6893E+00  2.0214E+00  2.2812E+00  3.1263E+00 -8.8315E+00 -7.9573E+00 -5.9968E+00 -1.8938E+00  4.6157E-01  4.0343E+00  2.1569E+02  4.0006E+01
  2.4799E+00 -9.7606E-01  1.2270E+00  1.6644E+00 -2.8348E+00 -4.7561E+00 -2.5920E+00  8.4469E-02  2.6962E-03  1.0805E+00  2.4646E+00  2.4025E+00  1.8207E+00  2.3115E+00  3.1252E+00 -8.5636E+00 -7.7669E+00 -7.0888E+00 -1.6354E+00  4.2009E-01  3.7040E+00  2.1583E+02  3.6576E+01
 -5.3015E-01 -2.1179E+00  1.9673E+00  2.2581E+00 -2.4003E+00 -7.7008E+00 -1.8607E+00  8.6478E-02  2.6142E-03  1.7489E+00  2.8314E+00  1.6872E+00  1.8957E+00  2.1757E+00  3.2144E+00 -8.6787E+00 -8.0635E+00 -7.2489E+00 -2.7193E+00  4.2280E-01  3.7171E+00  2.1388E+02  3.6728E+01
  1.5052E+00 -3.8277E+00 -5.5655E-01  6.5632E-01 -3.1791E+00 -5.0004E+00 -3.6251E+00  7.8595E-02  2.1198E-03  6.5429E-01  2.6500E+00  5.6789E-01  1.6800E+00  2.3896E+00  2.7314E+00 -7.8019E+00 -6.8523E+00 -3.9244E+00 -1.2493E+00  3.9810E-01  3.5917E+00  2.2550E+02  3.4951E+01
 -3.5230E+00 -8.0459E+00  2.3326E+00  2.9100E+00 -2.0639E+00 -5.6744E+00 -4.0289E+00  9.4220E-02  3.7720E-03  6.1467E-01  1.8168E+00  1.8810E+00  1.6246E+00  2.0481E+00  2.8393E+00 -7.7886E+00 -6.5184E+00 -6.1916E+00 -3.4399E+00  4.8521E-01  4.4520E+00  2.0505E+02  4.2197E+01
 -1.9763E+00 -5.8030E+00  7.4569E-01  1.2426E+00 -3.2975E+00 -7.8723E+00 -3.6579E+00  8.5209E-02  3.0660E-03  2.1811E+00  1.2076E+00  1.8034E+00  1.8720E+00  2.2412E+00  3.0183E+00 -7.7041E+00 -7.4391E+00 -6.4979E+00 -2.2748E+00  4.4159E-01  3.8467E+00  2.1515E+02  3.8292E+01
  1.1168E+00 -7.0827E+00  1.5767E+00  2.0696E+00 -2.8334E+00 -4.9159E+00 -6.3334E+00  9.4016E-02  4.5873E-03  1.5345E+00  1.1940E+00  1.6669E+00  1.7616E+00  2.1878E+00  2.9204E+00 -7.8209E+00 -6.5792E+00 -6.1373E+00 -2.4410E+00  4.3132E-01  3.7732E+00  2.0574E+02  3.7457E+01
 -2.0108E+00 -1.9403E+00  2.2034E+00  2.6856E+00 -1.9093E+00 -7.3873E+00  8.4022E-01  8.7943E-02  2.9071E-03  1.8556E+00  6.7041E-01  6.8330E-01  1.8452E+00  2.1369E+00  3.0331E+00 -7.6238E+00 -6.9158E+00 -6.4436E+00 -3.0865E+00  4.3077E-01  3.7697E+00  2.1216E+02  3.7414E+01
  1.6722E+00 -3.6344E+00  2.0784E+00  2.8157E+00 -1.7474E+00 -3.5197E+00  2.1702E-01  8.8064E-02  3.0778E-03  2.6069E+00  1.7540E+00  9.2453E-01  1.7471E+00  2.2516E+00  2.8483E+00 -8.0367E+00 -6.5287E+00 -5.6064E+00 -2.0941E+00  4.2928E-01  3.7636E+00  2.1178E+02  3.7194E+01
 -1.7732E+00 -2.3799E+00  1.3814E+00  2.0819E+00 -2.5747E+00 -7.1797E+00 -6.0033E+00  8.6548E-02  2.0254E-03  9.0555E-01  2.6178E+00  1.7776E+00  1.5662E+00  2.1515E+00  2.8634E+00 -8.1645E+00 -7.2771E+00 -6.2753E+00 -2.7875E+00  4.5807E-01  3.9961E+00  2.1320E+02  3.9671E+01
  6.2051E-01 -8.1407E+00  7.3036E-01  1.2907E+00 -3.0274E+00 -6.0342E+00 -4.4199E+00  8.0453E-02  5.4127E-03  5.0232E-01  1.2285E+00  1.7862E+00  1.5128E+00  2.0978E+00  2.8936E+00 -8.0095E+00 -7.4782E+00 -6.2148E+00 -2.8801E+00  4.5471E-01  3.9610E+00  2.2026E+02  3.9402E+01
 -6.4137E-01 -2.5559E+00  2.7528E-01  1.1022E+00 -3.3447E+00 -6.4450E+00 -1.4842E+00  8.5824E-02  4.2061E-03  1.3381E+00  1.8487E+00  1.3987E+00  1.7950E+00  2.2341E+00  2.7805E+00 -8.4830E+00 -6.1223E+00 -4.6041E+00 -2.1255E+00  4.3954E-01  3.8309E+00  2.1513E+02  3.8122E+01
  2.3644E+00 -3.2555E+00  1.2800E+00  1.7194E+00 -3.0822E+00 -5.0186E+00 -7.3960E+00  9.0342E-02  1.9930E-03  1.8229E+00  1.4069E+00  2.2080E+00  1.9078E+00  2.2858E+00  3.1247E+00 -7.7323E+00 -7.1278E+00 -6.5342E+00 -1.8766E+00  4.6536E-01  4.0805E+00  2.0965E+02  4.0310E+01
 -6.8068E-01 -1.2360E+00  1.2765E+00  1.5546E+00 -3.0090E+00 -3.8667E+00 -1.8536E+00  8.7570E-02  4.4332E-03  1.5808E+00  1.4568E+00  2.1444E+00  1.9814E+00  2.2160E+00  3.2450E+00 -8.6623E+00 -7.0022E+00 -6.7302E+00 -2.3192E+00  4.2309E-01  3.7216E+00  2.1109E+02  3.6810E+01
 -2.7482E+00 -3.6735E+00  2.1714E+00  2.4965E+00 -1.7897E+00 -6.0277E+00  1.3277E+00  7.8554E-02  3.4339E-03  1.7392E+00  1.9142E+00  1.5775E+00  1.8886E+00  2.3069E+00  3.1758E+00 -7.5322E+00 -6.5718E+00 -5.5890E+00 -1.6040E+00  3.9571E-01  3.5797E+00  2.2249E+02  3.4747E+01
 -1.7494E+00 -1.6058E+00  6.0011E-01  9.3677E-01 -3.7490E+00 -6.4416E+00 -8.1491E+00  8.5558E-02  1.5489E-03  2.1144E+00  8.0997E-01  9.2866E-01  1.9560E+00  2.2570E+00  3.1651E+00 -7.3811E+00 -5.8262E+00 -5.5983E+00 -2.1548E+00  4.0438E-01  3.6379E+00  2.1422E+02  3.5070E+01
 -1.0100E+00 -4.9404E+00  1.6565E+00  2.4143E+00 -2.3222E+00 -7.0926E+00 -8.6249E+00  9.0839E-02  1.7257E-03  2.5341E+00  1.5945E+00  6.4964E-01  1.5997E+00  2.2303E+00  2.8116E+00 -8.2902E+00 -6.6581E+00 -6.4114E+00 -2.3813E+00  4.0641E-01  3.6286E+00  2.0932E+02  3.5487E+01
  1.6980E+00 -6.6702E+00  7.4539E-02  5.9569E-01 -3.8458E+00 -6.7368E+00  5.0301E-02  8.4783E-02  2.4538E-03  1.7546E+00  7.7179E-01  1.0130E+00  1.9879E+00  2.2548E+00  3.0734E+00 -8.1527E+00 -6.4559E+00 -5.2431E+00 -2.1364E+00  4.5985E-01  4.0149E+00  2.1606E+02  3.9854E+01
  6.6565E-01 -2.4941E+00  1.6820E+00  2.5785E+00 -2.1009E+00 -4.9310E+00  9.9492E-01  8.9606E-02  3.6292E-03  1.1039E+00  2.0544E+00  1.2320E+00  1.1643E+00  2.1459E+00  2.6605E+00 -8.3139E+00 -6.9826E+00 -6.7498E+00 -2.8741E+00  4.3457E-01  3.8644E+00  2.1026E+02  3.5939E+01
 -2.6410E+00 -2.6314E+00  1.1357E+00  1.8313E+00 -2.3086E+00 -7.5025E+00 -6.7019E+00  7.8064E-02  4.4094E-03  2.0355E+00  1.6134E+00  2.3051E+00  1.8983E+00  2.2406E+00  2.9372E+00 -7.4133E+00 -7.0170E+00 -4.8826E+00 -2.1848E+00  4.7018E-01  4.1542E+00  2.2436E+02  4.0492E+01
 -2.9197E+00 -4.0589E+00  1.3735E+00  1.8351E+00 -2.1600E+00 -4.5340E+00  1.6161E+00  7.4726E-02  3.2668E-03  2.9557E+00  1.3377E+00  4.4623E-01  2.0170E+00  2.2437E+00  3.1795E+00 -7.9550E+00 -6.9611E+00 -6.3487E+00 -2.3742E+00  4.5425E-01  3.9560E+00  2.2868E+02  3.9360E+01
  5.1988E-01 -1.5487E+00  1.9284E+00  2.7242E+00 -1.8052E+00 -5.6511E+00  4.8414E-01  8.7311E-02  1.7822E-03  1.2494E+00  1.2738E+00  6.9485E-01  1.3949E+00  2.2130E+00  2.7137E+00 -7.6861E+00 -6.2204E+00 -5.9592E+00 -2.4637E+00  4.2639E-01  3.8752E+00  2.1265E+02  3.4197E+01
 -9.3921E-01 -7.7752E+00 -2.4812E-01  4.1461E-01 -4.0865E+00 -8.3709E+00 -1.7042E+00  8.5285E-02  4.0962E-03  1.2639E+00  1.9677E+00  1.8743E+00  1.5161E+00  2.0959E+00  2.8675E+00 -8.6447E+00 -8.1617E+00 -7.1709E+00 -3.1887E+00  4.6297E-01  4.0523E+00  2.1503E+02  4.0069E+01
  1.7114E+00 -4.1414E+00  1.6326E+00  2.1815E+00 -2.2445E+00 -6.1248E+00 -6.6769E+00  8.5162E-02  3.3882E-03  1.4260E+00  1.9705E+00  1.8489E+00  1.0670E+00  1.9682E+00  2.8923E+00 -8.7248E+00 -8.3525E+00 -8.1548E+00 -3.6590E+00  4.5099E-01  3.9277E+00  2.1496E+02  3.9013E+01
  2.1207E+00 -3.8615E+00  1.3741E+00  1.8029E+00 -2.4995E+00 -5.3682E+00 -2.5254E+00  7.8337E-02  4.9863E-03  1.1937E+00  1.6743E+00  1.4297E+00  1.9327E+00  2.2365E+00  3.0982E+00 -8.4458E+00 -7.1566E+00 -6.5492E+00 -2.2986E+00  4.3813E-01  3.8205E+00  2.2314E+02  3.8006E+01
  1.7732E+00 -5.3849E+00  6.1322E-01  1.4100E+00 -3.5126E+00 -5.0174E+00 -1.8096E+00  9.6285E-02  5.5729E-03  5.3870E-01  7.5840E-01  1.5998E+00  1.3212E+00  2.1163E+00  2.6988E+00 -8.1636E+00 -7.3831E+00 -6.0504E+00 -2.7043E+00  4.2150E-01  3.7121E+00  2.0390E+02  3.6685E+01
  3.4213E-01 -4.3324E+00  1.5051E+00  2.2275E+00 -2.7871E+00 -6.3986E+00 -2.5688E+00  9.3513E-02  1.6467E-03  2.2278E+00  2.4935E+00  2.3397E+00  1.5779E+00  2.2309E+00  2.7604E+00 -7.5932E+00 -6.6559E+00 -5.9059E+00 -2.3293E+00  4.6304E-01  4.0520E+00  2.0560E+02  4.0132E+01
 -7.7701E-01 -4.6165E+00  1.9436E+00  2.6966E+00 -1.8204E+00 -7.7926E+00 -7.9616E+00  8.7064E-02  3.1157E-03  1.2422E+00  1.0590E+00  1.2868E+00  1.6249E+00  2.1801E+00  2.7341E+00 -7.9039E+00 -6.7168E+00 -5.3344E+00 -2.5992E+00  4.5673E-01  3.9815E+00  2.1282E+02  3.9580E+01
 -1.9529E+00 -3.2591E+00  1.7297E+00  2.2924E+00 -2.2459E+00 -8.9619E+00 -1.1006E+00  8.8015E-02  1.8733E-03  1.5803E+00  1.6438E+00  1.1856E+00  1.5792E+00  2.0353E+00  2.9838E+00 -8.5739E+00 -8.3404E+00 -7.8470E+00 -3.8271E+00  4.5944E-01  4.0103E+00  2.1236E+02  3.9817E+01
 -2.0194E+00 -1.1736E+00  1.1183E+00  1.7065E+00 -3.1222E+00 -6.4217E+00 -1.1566E+00  9.2150E-02  1.5128E-03  1.3538E+00  2.5276E+00  8.6334E-01  1.7335E+00  2.2628E+00  2.8838E+00 -8.2278E+00 -7.7325E+00 -5.7505E+00 -2.0679E+00  4.3983E-01  3.8333E+00  2.0767E+02  3.8142E+01
 -5.1075E-01 -5.0932E+00  1.6407E+00  2.2414E+00 -2.5745E+00 -4.6168E+00  7.4746E-01  9.0572E-02  2.5582E-03  1.2523E+00  2.2029E+00  4.7008E-01  1.7575E+00  2.2689E+00  2.9261E+00 -8.5964E+00 -7.3450E+00 -6.7420E+00 -2.0048E+00  4.4286E-01  3.8548E+00  2.0902E+02  3.8348E+01
 -2.9823E+00 -6.9166E+00  9.2668E-01  1.4934E+00 -3.2425E+00 -4.7480E+00 -5.0289E+00  8.9111E-02  1.9378E-03  1.2004E+00  1.4985E+00  1.6830E+00  1.7859E+00  2.2153E+00  2.9661E+00 -8.2186E+00 -7.9568E+00 -5.9848E+00 -2.3966E+00  4.4429E-01  3.8766E+00  2.0978E+02  3.8249E+01
  2.1601E-01 -7.6917E+00  6.7600E-01  1.3489E+00 -3.7299E+00 -5.0866E+00 -7.8724E+00  9.4725E-02  2.0533E-03  2.6148E+00  1.2089E+00  2.1703E+00  1.7383E+00  2.1810E+00  2.8222E+00 -8.6724E+00 -7.2011E+00 -5.7036E+00 -2.6747E+00  4.4030E-01  3.8369E+00  2.0441E+02  3.8186E+01
 -1.3857E-01 -6.9893E+00  1.2488E+00  2.0583E+00 -2.6709E+00 -4.9947E+00 -3.3704E+00  9.1218E-02  3.7375E-03  8.3711E-01  5.6177E-01  1.3671E+00  1.1481E+00  2.1400E+00  2.7065E+00 -7.9976E+00 -7.2601E+00 -6.9818E+00 -2.7698E+00  4.5200E-01  3.9351E+00  2.0862E+02  3.9171E+01
 -1.7634E+00 -8.0944E+00  1.1398E+00  1.5223E+00 -2.8881E+00 -4.6291E+00 -1.8334E+00  8.0730E-02  4.5454E-03  1.9240E+00  1.0809E+00  1.4257E+00  1.8991E+00  2.1729E+00  3.1369E+00 -7.6931E+00 -7.6458E+00 -7.0145E+00 -2.7705E+00  4.6403E-01  4.0638E+00  2.1956E+02  4.0226E+01
  3.4605E-01 -2.9114E+00  1.4244E+00  1.9351E+00 -2.4562E+00 -8.4690E+00 -7.0413E+00  7.9472E-02  5.2236E-03  1.6754E+00  6.8855E-01  2.5806E+00  1.8624E+00  2.1924E+00  3.0483E+00 -7.6876E+00 -7.2571E+00 -6.3288E+00 -2.5435E+00  4.1419E-01  3.6714E+00  2.2164E+02  3.6127E+01
  5.6895E-01 -4.3790E+00  1.7923E+00  2.2024E+00 -2.2973E+00 -7.0919E+00 -2.6943E+00  8.2152E-02  5.6238E-03  1.7010E+00  1.9915E+00  8.7568E-01  1.6818E+00  2.4230E+00  2.9987E+00 -7.3393E+00 -6.2490E+00 -5.6501E+00 -6.5287E-01  4.3320E-01  3.7858E+00  2.1840E+02  3.7607E+01
  5.6927E-01 -1.9847E+00  1.4676E+00  2.1874E+00 -2.2514E+00 -7.0121E+00 -4.7610E-01  8.7845E-02  5.4057E-03  1.5206E+00  1.5516E+00  8.9975E-01  1.8520E+00  2.3791E+00  2.8519E+00 -6.3422E+00 -6.1466E+00 -5.0082E+00 -9.8924E-01  4.1859E-01  3.6955E+00  2.1375E+02  3.6464E+01
 -3.2294E+00 -5.7691E+00  1.7641E+00  2.2903E+00 -2.5602E+00 -7.5644E+00 -4.8254E+00  9.0376E-02  4.5620E-03  1.1503E+00  1.3603E+00  2.1497E+00  1.8309E+00  2.2851E+00  2.9849E+00 -8.2947E+00 -8.0129E+00 -5.9655E+00 -1.6729E+00  4.5651E-01  3.9795E+00  2.0931E+02  3.9536E+01
 -2.7154E+00 -1.9524E+00  2.6306E+00  2.9575E+00 -1.5182E+00 -5.5933E+00 -3.7489E+00  8.0804E-02  4.8667E-03  1.9885E+00  1.0620E+00  1.4870E+00  1.8155E+00  2.2631E+00  3.0784E+00 -8.2029E+00 -6.8836E+00 -6.1658E+00 -1.8682E+00  4.3522E-01  3.7998E+00  2.1907E+02  3.7771E+01
 -2.3213E+00 -3.6020E+00  2.3046E+00  2.7931E+00 -1.9006E+00 -6.0963E+00 -2.6742E+00  8.8978E-02  3.5678E-03  1.8561E+00  1.1141E+00  1.4309E+00  1.9117E+00  2.3750E+00  2.9809E+00 -6.4452E+00 -5.8296E+00 -4.6699E+00 -1.0416E+00  4.0470E-01  3.6228E+00  2.1106E+02  3.5428E+01
  6.3700E-01 -2.3530E+00  2.3872E+00  2.9769E+00 -1.7694E+00 -4.1195E+00 -2.5887E+00  9.0711E-02  3.2035E-03  1.1720E+00  1.1501E+00  1.0603E+00  1.7496E+00  2.2199E+00  2.9628E+00 -8.6510E+00 -7.8936E+00 -6.9025E+00 -2.3216E+00  4.3017E-01  3.7657E+00  2.0917E+02  3.7366E+01
  1.1676E+00 -2.0505E+00  2.1277E+00  2.5320E+00 -1.6625E+00 -5.0480E+00 -2.8409E+00  7.7140E-02  4.3713E-03  1.7603E+00  2.4477E+00  1.3022E+00  1.7967E+00  2.3263E+00  3.1071E+00 -8.5705E+00 -6.3093E+00 -5.3713E+00 -1.3901E+00  4.4304E-01  3.8580E+00  2.2478E+02  3.8412E+01
  9.3967E-01 -3.1629E+00  1.8939E+00  2.4465E+00 -2.1071E+00 -7.5253E+00 -7.5691E+00  8.6147E-02  2.5880E-03  2.8426E+00  2.2683E+00  1.2685E+00  1.7139E+00  2.1217E+00  2.9420E+00 -8.5222E+00 -6.8178E+00 -5.8987E+00 -2.9748E+00  4.1771E-01  3.6904E+00  2.1398E+02  3.6394E+01
  2.6602E+00 -9.5927E-01  2.2518E+00  2.6101E+00 -1.9449E+00 -7.8370E+00 -3.1971E+00  8.4197E-02  3.6266E-03  2.1295E+00  7.6933E-01  2.4941E+00  1.9181E+00  2.3048E+00  3.1933E+00 -8.7509E+00 -7.7067E+00 -6.7814E+00 -1.6397E+00  4.3858E-01  3.8239E+00  2.1631E+02  3.8044E+01
 -3.3790E-01 -3.2469E+00  1.5682E+00  2.2680E+00 -2.6220E+00 -6.3645E+00 -2.6023E+00  9.3570E-02  1.7963E-03  7.0868E-01  1.7715E+00  1.2235E+00  1.5954E+00  2.1454E+00  2.7709E+00 -8.5942E+00 -6.6014E+00 -5.6375E+00 -2.8266E+00  4.1016E-01  3.6499E+00  2.0617E+02  3.5823E+01
 -6.8910E-01 -4.3217E+00  1.5590E+00  2.0613E+00 -2.5703E+00 -8.8376E+00 -5.8880E+00  8.6644E-02  4.4535E-03  1.5416E+00  2.5405E+00  1.4568E+00  1.9874E+00  2.3103E+00  3.0532E+00 -8.7090E+00 -7.6583E+00 -5.7684E+00 -1.6181E+00  4.5462E-01  3.9603E+00  2.1405E+02  3.9397E+01
 -1.3795E+00 -2.5062E+00  9.7255E-01  1.7020E+00 -3.0744E+00 -4.9541E+00 -5.6768E+00  9.3294E-02  2.8210E-03  1.1803E+00  2.3562E+00  2.2578E+00  1.4204E+00  2.1702E+00  2.7031E+00 -7.5324E+00 -6.4560E+00 -5.8740E+00 -2.5976E+00  4.3206E-01  3.7782E+00  2.0656E+02  3.7517E+01
  1.1657E+00 -6.5767E+00  1.8089E+00  2.3991E+00 -2.2361E+00 -5.4266E+00 -3.0698E+00  8.8430E-02  3.1829E-03  2.3739E+00  1.0511E+00  2.5952E+00  1.9480E+00  2.4108E+00  2.9713E+00 -8.5715E+00 -7.0104E+00 -4.9602E+00 -8.1881E-01  4.5737E-01  3.9881E+00  2.1255E+02  3.9634E+01
  1.4727E+00 -1.4443E+00  1.5523E+00  2.2651E+00 -2.2423E+00 -6.4317E+00 -4.4946E+00  8.7427E-02  2.6319E-03  1.6914E+00  2.3278E+00  2.6651E+00  1.7751E+00  2.3789E+00  2.8603E+00 -7.8262E+00 -7.7796E+00 -5.3005E+00 -1.1277E+00  4.4310E-01  3.8585E+00  2.1370E+02  3.8417E+01
  1.4212E+00 -1.9613E+00  1.3627E+00  2.1533E+00 -2.8041E+00 -6.4400E+00 -4.8497E+00  9.1588E-02  1.6282E-03  8.9699E-01  1.8006E+00  9.2779E-01  1.7383E+00  2.1910E+00  2.8394E+00 -7.7174E+00 -7.3009E+00 -6.0076E+00 -2.7098E+00  4.5586E-01  3.9720E+00  2.0792E+02  3.9497E+01
 -1.8762E+00 -5.8739E+00  1.4456E+00  1.9424E+00 -2.4069E+00 -6.8896E+00 -4.9127E+00  7.9670E-02  4.3331E-03  2.3804E+00  9.5191E-01  1.5984E+00  1.6801E+00  2.3225E+00  3.0131E+00 -7.8855E+00 -7.1415E+00 -7.0311E+00 -1.4861E+00  4.6255E-01  4.0458E+00  2.2119E+02  4.0092E+01
