# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
  1.2545E+00 -3.3895E+00  8.0712E-01 -3.6269E+00 -1.4580E+00 -3.9318E-01 -7.6366E-01  9.7959E-02  4.4668E-03  1.1600E+00  2.0566E+00  1.5737E+00  2.1479E+00  2.4850E+00  9.0304E-01 -8.2164E+00 -8.0062E+00 -5.7631E+00  6.9948E-01  7.4890E-04  3.0284E+00  2.1552E+02  2.0888E+01
 -2.2040E+00 -3.9454E+00  1.1801E+00 -4.9660E+00 -1.5002E+00 -1.3123E-02  4.5025E-01  9.7046E-02  4.1384E-03  1.2557E+00  1.1668E+00  7.7390E-01  1.7819E+00  2.4849E+00  1.0993E+00 -8.6227E+00 -7.3183E+00 -7.0113E+00  1.3952E+00  5.4670E-03  2.7621E+00  2.1700E+02  1.8063E+01
  2.7249E+00 -2.9980E+00  1.9854E+00 -2.7753E+00 -1.3647E+00  4.2324E-01 -1.0028E+00  9.2110E-02  4.9377E-03  5.3266E-01  1.4053E+00  1.0366E+00  1.7557E+00  2.4562E+00  2.0028E+00 -8.2604E+00 -8.1753E+00 -6.2668E+00 -1.0786E+00  2.0886E-03  2.8720E+00  2.2210E+02  1.9308E+01
  4.9204E-01  1.1370E+00  1.3390E+00 -4.6342E+00 -1.2786E+00  7.6949E-02 -4.7631E+00  9.4098E-02  3.5342E-03  1.8671E+00  9.5778E-01  5.3746E-01  2.0683E+00  2.4738E+00  1.4081E+00 -8.8461E+00 -7.4396E+00 -5.5857E+00 -4.1873E-02  4.6391E-04  2.7504E+00  2.1989E+02  1.7868E+01
 -3.3134E+00 -4.7545E+00  2.4733E+00 -5.2055E+00 -8.4081E-01  1.1464E+00 -6.9767E+00  9.4755E-02  4.0429E-03  9.5211E-01  8.7922E-01  1.4816E+00  2.2248E+00  2.4732E+00  6.2276E-01 -7.7773E+00 -4.4126E+00 -4.3139E+00  9.1506E-01  2.4133E-03  2.5454E+00  2.1961E+02  1.1931E+01
 -2.1912E-01 -5.1253E+00  1.7408E+00 -7.9216E+00 -1.4910E+00  5.2662E-01 -5.0041E-01  9.6413E-02  4.3077E-03  9.8957E-01  8.8878E-01  1.3677E+00  2.3203E+00  2.5105E+00  1.0066E+00 -7.9925E+00 -7.0843E+00 -3.8525E+00  1.7668E+00  4.8518E-04  2.7456E+00  2.1792E+02  1.7840E+01
 -1.8124E+00 -5.7106E+00  2.9308E+00 -7.7597E+00  7.5554E-01  1.6427E+00  9.6437E-02  9.5389E-02  3.0774E-03  4.7773E-01  1.7842E+00  1.0634E+00  2.0496E+00  2.4807E+00  2.3411E+00 -7.1726E+00 -6.5053E+00 -5.8950E+00  9.9764E-01  5.8632E-04  2.7476E+00  2.1739E+02  1.7881E+01
 -2.2659E+00 -7.2995E+00  2.6134E+00 -6.4210E+00  3.0520E-02  1.3507E+00  1.2379E+00  9.3447E-02  1.9400E-03  2.3357E+00  1.9268E+00  1.6559E+00  2.2309E+00  2.4940E+00  2.0593E+00 -7.3703E+00 -6.3617E+00 -4.9186E+00  8.7442E-01  6.6790E-03  2.7436E+00  2.2084E+02  1.7839E+01
 -2.2536E-02 -7.2505E+00  1.1069E+00 -5.0070E+00 -1.3342E+00 -1.3111E-01 -1.9733E+00  9.5348E-02  3.3725E-03  4.8310E-01  1.1935E+00  1.8338E+00  2.2808E+00  2.4795E+00  7.9201E-01 -7.8056E+00 -6.1724E+00 -4.2162E+00  1.4414E-01  2.6126E-03  2.7767E+00  2.1829E+02  1.8212E+01
  1.8875E+00 -7.3504E+00  2.5358E+00 -6.0650E+00 -8.1860E+00  1.4482E+00 -5.2598E+00  9.4114E-02  1.6581E-03  2.1588E+00  1.4339E+00  1.2932E+00  2.1883E+00  2.4723E+00  1.1848E+00 -7.8281E+00 -7.3798E+00 -5.2338E+00 -3.1232E-01  3.6223E-03  2.7431E+00  2.2158E+02  1.7833E+01
  9.7453E-01 -6.2473E+00  2.3336E+00 -1.6888E+00 -5.3916E-02  6.1558E-01 -2.5596E+00  9.1657E-02  2.6652E-03  1.1599E+00  1.2936E+00  1.0218E+00  2.2536E+00  2.4647E+00  2.1061E+00 -6.6729E+00 -4.6543E+00 -3.7929E+00 -4.6582E-01  2.5266E-09  2.7394E+00  2.2069E+02  1.7811E+01
  2.1132E+00 -4.0071E+00  2.3031E+00 -2.9717E+00 -1.3786E-01  1.1275E+00 -3.1362E+00  9.8396E-02  4.3666E-03  8.1214E-01  2.1871E+00  1.7298E+00  2.3174E+00  2.4891E+00  1.8749E+00 -6.3804E+00 -5.7986E+00 -3.8195E+00  1.1011E+00  4.1911E-03  2.7499E+00  2.1499E+02  1.7861E+01
 -2.7046E+00 -9.4367E-02  1.4016E+00 -2.8874E+00 -1.2797E+00 -4.8594E-02  2.9337E-02  9.3728E-02  3.7136E-03  2.2014E+00  2.5021E+00  1.5075E+00  2.0079E+00  2.4600E+00  8.9165E-01 -7.2242E+00 -5.3075E+00 -4.8815E+00 -7.2388E-01  3.6283E-03  2.7407E+00  2.1998E+02  1.7818E+01
 -1.5619E+00 -4.8170E+00 -8.7608E-01 -4.3406E+00 -3.4077E+00 -2.0492E+00 -1.0248E+00  9.6856E-02  1.8805E-03  1.7898E+00  2.2944E+00  8.4769E-01  2.2449E+00  2.4687E+00  1.2366E+00 -5.8477E+00 -5.0111E+00 -4.2042E+00  1.3439E-01  2.1339E-03  2.7686E+00  2.1661E+02  1.7774E+01
 -2.6821E+00 -3.6343E+00  2.8066E+00 -4.8756E+00 -9.1398E-02  1.7258E+00  8.5666E-01  9.2982E-02  1.4452E-03  2.0083E+00  1.4250E+00  9.5527E-01  2.2381E+00  2.4744E+00  1.5172E+00 -7.9799E+00 -5.8420E+00 -4.6760E+00 -2.9916E-04  3.2813E-03  3.1079E+00  2.2162E+02  2.1807E+01
 -2.0108E+00  3.1931E-01  2.3481E+00 -5.5566E+00 -8.0796E-01  1.2088E+00 -3.7458E+00  9.8185E-02  4.4585E-03  2.3800E+00  1.6203E+00  9.1515E-01  2.0372E+00  2.4655E+00  2.2553E+00 -8.2458E+00 -5.6934E+00 -5.4959E+00  6.4226E-01  1.2647E-03  2.7476E+00  2.1595E+02  1.7910E+01
 -2.6807E+00 -3.9819E-01 -2.9492E-01 -7.6907E+00 -3.8656E+00 -2.0400E+00 -7.5084E+00  9.3092E-02  4.3497E-03  1.0468E+00  1.1243E+00  1.8502E+00  2.1267E+00  2.4776E+00  1.3799E+00 -7.0353E+00 -6.1047E+00 -5.2455E+00  3.4172E-01  6.9817E-04  2.7371E+00  2.2057E+02  1.7681E+01
 -2.9508E+00 -4.8244E+00 -1.1062E+00 -4.5191E+00 -4.6660E+00 -2.7591E+00 -2.0827E+00  9.4958E-02  3.9690E-03  2.7586E+00  6.9046E-01  9.8039E-01  2.0403E+00  2.4666E+00  8.3197E-01 -7.7234E+00 -5.9819E+00 -5.0422E+00 -1.9328E-01  2.6877E-04  2.5043E+00  2.1875E+02  1.0944E+01
  2.8903E+00 -7.7095E+00  2.6092E+00 -6.5123E-01  5.9753E-02  1.3619E+00 -8.6551E+00  9.7853E-02  4.9648E-03  2.0878E+00  1.0906E+00  1.6710E+00  2.2223E+00  2.4795E+00  1.6658E+00 -5.8362E+00 -5.4869E+00 -4.5591E+00  7.2053E-01  6.6156E-04  2.8325E+00  2.1516E+02  1.8800E+01
 -3.8423E+00 -5.6226E+00 -7.9777E-02 -3.0366E+00 -3.5552E+00 -2.0853E+00 -4.0504E+00  9.3245E-02  2.9634E-03  2.2215E+00  1.8588E+00  1.4526E+00  2.3800E+00  2.4800E+00  1.2324E+00 -5.2365E+00 -4.6848E+00 -2.6278E+00  4.2024E-01  3.3670E-03  2.7436E+00  2.1811E+02  1.7841E+01
  8.9353E-01 -4.0158E+00  2.2478E+00 -6.1647E+00 -4.6771E-01  8.4419E-01 -1.0736E+00  9.6197E-02  2.5246E-03  1.6224E+00  1.1034E+00  1.2049E+00  2.3752E+00  2.4817E+00  1.5804E+00 -6.4162E+00 -3.8569E+00 -3.1339E+00  1.9372E+00  1.4360E-03  2.7547E+00  2.1753E+02  1.7904E+01
 -1.9460E+00 -7.5149E-02  2.1102E+00 -3.5958E+00 -8.7749E-01  8.6606E-01 -4.2014E+00  9.7672E-02  5.6597E-03  2.5754E+00  1.6198E+00  1.7807E+00  2.1266E+00  2.4575E+00  1.4087E+00 -7.6126E+00 -6.6748E+00 -5.2600E+00 -5.8444E-01  1.9254E-03  2.7469E+00  2.1638E+02  1.7849E+01
 -2.3061E+00 -4.2774E-01  1.3099E+00 -7.2726E+00 -1.7964E+00  1.3881E-01 -2.6335E+00  9.7384E-02  5.1436E-03  1.9774E+00  5.4880E-01  1.6494E+00  2.2935E+00  2.4766E+00  1.4129E+00 -8.6859E+00 -5.7158E+00 -3.9494E+00  3.2923E-01  1.0307E-03  2.7409E+00  2.1686E+02  1.7734E+01
  1.2066E+00  3.6978E-01  1.6396E+00 -3.1280E+00 -1.3242E+00 -1.3956E-01 -6.3604E+00  9.3060E-02  2.7702E-03  2.0779E+00  1.5683E+00  1.2203E+00  2.1280E+00  2.4745E+00  1.5589E+00 -7.9463E+00 -7.7372E+00 -5.1746E+00 -9.4945E-02  7.8285E-04  2.7346E+00  2.1915E+02  1.7557E+01
 -2.1008E+00 -8.1322E+00  2.9165E+00 -3.3622E+00  4.5440E-01  1.6668E+00 -3.3354E+00  9.5667E-02  3.0806E-03  7.4788E-01  1.2376E+00  1.4719E+00  2.1903E+00  2.4641E+00  5.8014E-01 -6.9749E+00 -5.2067E+00 -4.5376E+00 -2.6515E-01  1.1038E-03  2.7294E+00  2.1804E+02  1.7072E+01
  2.0774E+00  1.6429E+00  8.2967E-01 -5.8235E+00 -1.2424E+00 -7.0441E-01  2.6117E+00  9.4314E-02  3.3040E-03  2.0650E+00  1.6608E+00  1.3951E+00  2.2321E+00  2.4675E+00  8.8693E-01 -7.7957E+00 -3.4664E+00 -3.0386E+00  1.0499E+00  3.4509E-03  2.7427E+00  2.1847E+02  1.7827E+01
  3.1941E-01 -7.0512E+00  3.2593E-01 -2.3938E+00 -1.7587E+00 -1.0969E+00 -3.0764E+00  9.3578E-02  4.1989E-03  1.9366E+00  7.6478E-01  9.4779E-01  2.2725E+00  2.4715E+00  1.9928E+00 -5.6789E+00 -4.7556E+00 -3.9014E+00  1.3652E-01  8.4706E-03  3.9634E+00  2.1845E+02  2.5193E+01
  1.7826E+00 -2.4041E+00  1.0883E+00 -2.5956E+00 -2.2484E+00 -2.7090E-01 -3.5963E+00  9.3617E-02  2.7438E-03  1.1703E+00  5.7470E-01  1.3250E+00  2.1100E+00  2.4688E+00  2.1665E+00 -7.0048E+00 -5.1583E+00 -5.0611E+00  6.0880E-01  1.0097E-02  2.7471E+00  2.2002E+02  1.7885E+01
 -1.6810E+00 -7.5433E+00  2.0297E+00 -4.9698E+00  7.7665E-02  5.2303E-01 -4.4602E+00  9.0784E-02  1.3939E-03  2.0432E+00  1.8990E+00  1.7942E+00  2.2870E+00  2.4611E+00  8.2437E-01 -8.0678E+00 -5.0918E+00 -3.9232E+00 -9.2538E-01  6.6737E-04  2.7464E+00  2.2223E+02  1.7844E+01
  1.7295E+00 -8.7277E+00  2.2496E+00 -1.6853E+00 -2.5870E-01  1.0319E+00 -4.7264E+00  9.5875E-02  1.9602E-03  2.3374E+00  9.2274E-01  8.4725E-01  1.9011E+00  2.4598E+00  2.2349E+00 -8.6183E+00 -7.7826E+00 -6.3858E+00 -7.3249E-01  1.1167E-02  2.7445E+00  2.1772E+02  1.7835E+01
  1.2451E+00 -5.3848E+00  1.8142E+00 -2.5973E+00 -5.3248E-01  4.8998E-01 -5.8928E+00  9.4394E-02  2.5677E-03  2.0982E+00  1.1960E+00  1.0588E+00  1.9088E+00  2.4592E+00  2.2068E+00 -8.8587E+00 -6.2550E+00 -5.7033E+00 -6.2171E-01  3.2179E-03  2.7422E+00  2.1882E+02  1.7827E+01
 -3.4630E+00  2.6449E+00  2.3561E+00 -1.7916E+00 -2.4002E-01  1.1760E+00 -4.9848E+00  9.3061E-02  2.8497E-03  6.3756E-01  2.0547E+00  8.4462E-01  2.1653E+00  2.4854E+00  1.4139E+00 -8.0589E+00 -5.5040E+00 -5.1799E+00  1.7297E+00  4.5393E-03  2.7440E+00  2.2066E+02  1.7834E+01
  1.5724E+00 -8.4408E+00  1.5174E+00 -8.3303E+00 -7.5822E-01  3.7104E-01 -5.1817E+00  9.6460E-02  3.9672E-03  1.2717E+00  8.7465E-01  1.4629E+00  2.1772E+00  2.4669E+00  1.0796E+00 -8.4031E+00 -5.3130E+00 -4.7021E+00  2.1448E-02  2.6051E-03  2.3003E+00  2.1723E+02  7.6128E+00
  5.2763E-01 -7.8797E+00  1.2120E+00 -2.2716E+00 -1.8823E+00 -1.3063E-01 -1.6778E-01  9.5920E-02  5.2356E-03  2.5093E+00  2.0155E+00  1.4201E+00  2.2414E+00  2.4794E+00  6.0210E-01 -8.7778E+00 -6.0335E+00 -4.5166E+00  7.4079E-01  5.3015E-03  2.7393E+00  2.1750E+02  1.7811E+01
  1.1931E+00 -1.8382E+00  1.1368E+00 -3.6842E+00 -1.1023E+00 -3.7863E-02 -3.5721E+00  9.2667E-02  1.3833E-03  2.5180E+00  1.7751E+00  1.4840E+00  2.1575E+00  2.4922E+00  7.9880E-01 -8.5223E+00 -5.7770E+00 -5.3089E+00  1.1747E+00  1.1325E-03  2.7795E+00  2.2128E+02  1.8231E+01
  1.3138E+00 -1.9237E+00  1.6150E+00 -7.6765E+00 -3.6236E+00  3.3655E-01  1.1427E+00  9.6932E-02  3.7881E-03  4.5962E-01  9.5641E-01  1.7707E+00  2.1593E+00  2.4533E+00  1.4064E+00 -8.2512E+00 -6.5351E+00 -4.9605E+00 -7.2708E-01  5.7813E-03  2.7395E+00  2.1770E+02  1.7799E+01
  3.0763E-01  1.0894E+00  1.2703E+00 -3.3071E+00 -1.4129E+00 -7.5806E-02 -1.4724E+00  9.4653E-02  4.3779E-03  8.4637E-01  1.5974E+00  7.9279E-01  1.9422E+00  2.4860E+00  7.7707E-01 -8.3879E+00 -6.5757E+00 -6.3203E+00  1.6718E+00  5.7733E-06  2.9596E+00  2.1896E+02  2.0252E+01
 -2.4096E+00 -2.2771E+00  1.6687E+00 -6.0105E+00 -7.9799E-01  2.9384E-01 -3.9969E+00  9.5190E-02  4.7858E-03  2.6095E+00  1.7159E+00  1.1786E+00  2.2842E+00  2.4688E+00  2.4991E+00 -7.5615E+00 -6.9011E+00 -3.8819E+00 -5.7291E-01  2.1004E-03  2.5387E+00  2.1867E+02  1.1737E+01
  5.8420E-01 -2.8290E+00  2.9648E+00 -3.2300E+00 -5.3023E-02  1.5198E+00 -4.4384E+00  9.3813E-02  4.2822E-03  1.2560E+00  2.4462E+00  1.5786E+00  2.1079E+00  2.4816E+00  9.6758E-01 -7.0595E+00 -5.2913E+00 -5.2811E+00  1.7730E+00  3.4147E-03  2.7454E+00  2.2009E+02  1.7838E+01
 -7.0680E-01 -5.0623E+00  2.0353E+00 -5.5662E+00 -6.1970E+00  2.2451E-01 -4.6290E+00  9.6034E-02  3.4266E-03  6.0525E-01  1.6238E+00  1.8451E+00  2.2963E+00  2.4709E+00  9.4046E-01 -5.8009E+00 -4.2383E+00 -3.4778E+00  2.2258E-01  9.6034E-04  2.7476E+00  2.1801E+02  1.7849E+01
  5.2856E-01 -5.6543E+00  9.4845E-01 -7.2178E+00 -1.2448E+00 -2.3363E-01 -3.9882E+00  9.7376E-02  4.8092E-03  2.5476E+00  1.6426E+00  1.3437E+00  2.1108E+00  2.4911E+00  1.8434E+00 -8.9943E+00 -5.7567E+00 -5.5239E+00  2.1398E+00  3.0891E-08  2.7522E+00  2.1589E+02  1.7870E+01
  2.7108E-01 -3.2433E+00  1.8365E+00 -4.0965E+00 -2.3770E+00  9.4745E-01 -3.5871E+00  9.9467E-02  3.3867E-03  1.7392E+00  9.2171E-01  1.0948E+00  2.1618E+00  2.4216E+00  2.5337E+00 -8.9320E+00 -7.6803E+00 -5.0298E+00 -2.1342E+00  6.4085E-03  2.7399E+00  2.1572E+02  1.7814E+01
  2.0961E+00 -7.3012E+00  2.3954E+00 -5.1597E+00 -4.5881E-01  1.1600E+00 -6.1469E+00  9.3468E-02  2.1995E-03  1.4903E+00  1.1495E+00  4.9523E-01  2.0091E+00  2.4615E+00  7.8186E-01 -8.6682E+00 -7.8267E+00 -5.6784E+00 -9.1586E-01  6.2337E-05  2.7313E+00  2.2096E+02  1.7773E+01
  1.1517E-01 -7.4422E+00  1.8501E+00 -5.4636E+00 -8.8900E-01  3.3602E-01  2.5663E+00  9.3837E-02  5.5799E-03  1.4045E+00  1.8504E+00  1.2891E+00  2.1919E+00  2.4555E+00  7.4031E-01 -8.5383E+00 -6.4144E+00 -3.7304E+00 -5.3551E-01  1.3991E-03  2.7432E+00  2.2011E+02  1.7829E+01
  1.6032E+00 -1.9667E+00  1.1334E+00 -2.8658E+00 -2.1497E+00 -5.1529E-01 -4.3905E+00  9.4065E-02  5.8809E-03  2.5960E+00  1.4353E+00  1.6449E+00  2.2672E+00  2.4707E+00  2.0361E+00 -7.1767E+00 -4.5052E+00 -3.6635E+00  2.6601E-02  1.8235E-03  3.7928E+00  2.1956E+02  2.6162E+01
 -1.5048E+00 -5.8247E+00  1.4831E+00 -4.7491E+00 -1.3021E+00  3.5503E-01 -5.1497E+00  9.7345E-02  3.0368E-03  6.4563E-01  1.8527E+00  9.6582E-01  2.2549E+00  2.4709E+00  1.1601E+00 -7.8641E+00 -7.4832E+00 -4.5975E+00  5.3145E-02  6.2114E-04  2.7503E+00  2.1691E+02  1.7853E+01
  2.1312E+00 -4.9345E+00  7.7178E-01 -3.2260E+00 -1.5103E+00 -5.6939E-01 -2.3508E+00  9.5109E-02  3.3139E-03  1.9613E+00  1.9678E+00  5.3307E-01  2.3302E+00  2.4785E+00  1.1120E+00 -7.2775E+00 -5.8137E+00 -3.5989E+00  5.0422E-01  1.6403E-03  2.7401E+00  2.1750E+02  1.7814E+01
 -8.6037E-01 -6.5934E+00  2.1277E+00 -5.1310E-01 -7.3481E-01  9.3328E-01 -2.6281E+00  9.4548E-02  1.8404E-03  1.9868E+00  2.0696E+00  1.5736E+00  2.1409E+00  2.4688E+00  1.8101E+00 -7.5754E+00 -6.7193E+00 -5.3673E+00 -4.0103E-01  5.3225E-03  2.7448E+00  2.1852E+02  1.7843E+01
  2.1838E+00 -1.8430E+00  1.0882E+00 -2.7695E+00 -2.0230E+00 -4.6066E-01 -6.0141E+00  8.8958E-02  2.8222E-03  2.3494E+00  8.5630E-01  7.1724E-01  1.5732E+00  2.4610E+00  1.4387E+00 -8.7105E+00 -7.9789E+00 -6.5939E+00 -1.2139E+00  3.6424E-03  2.7449E+00  2.2560E+02  1.7879E+01
 -3.4500E+00 -5.2502E+00  6.3593E-01 -7.9424E+00 -1.7186E+00 -9.5029E-01 -6.4958E+00  9.6965E-02  5.9510E-03  2.7213E+00  1.9586E+00  1.2954E+00  2.1937E+00  2.4843E+00  5.9145E-01 -7.1431E+00 -6.2394E+00 -4.7107E+00  9.9836E-01  9.1253E-04  2.7489E+00  2.1596E+02  1.7842E+01
  2.4961E+00 -7.7718E+00  2.8059E+00 -7.0342E+00 -7.3772E-01  1.2706E+00 -5.1327E+00  9.1697E-02  3.5749E-03  1.5955E+00  2.1801E+00  5.6278E-01  1.6731E+00  2.4571E+00  1.9987E+00 -8.3234E+00 -6.4727E+00 -5.6376E+00 -1.1485E+00  4.4209E-03  2.7482E+00  2.2295E+02  1.7852E+01
 -1.9842E+00 -5.2527E+00 -1.2996E-01 -4.7929E+00 -3.3326E+00 -1.8660E+00 -5.3673E-01  9.4387E-02  3.8681E-03  2.3461E+00  1.4506E+00  1.2279E+00  1.6038E+00  2.4744E+00  5.5344E-01 -7.9024E+00 -7.1561E+00 -6.9294E+00  4.9671E-01  2.8602E-04  2.7493E+00  2.1891E+02  1.7857E+01
 -4.0953E-01 -9.6621E-01  7.6860E-01 -4.4447E+00 -2.3335E+00 -5.6946E-01 -7.3477E+00  9.5559E-02  4.2944E-03  1.6068E+00  1.4337E+00  1.7782E+00  2.2923E+00  2.4897E+00  2.3762E+00 -6.0604E+00 -5.3779E+00 -3.9989E+00  9.7438E-01  6.4881E-04  2.9991E+00  2.1842E+02  2.0629E+01
 -9.2266E-01 -5.3131E+00  2.0954E+00 -6.9137E+00 -1.1249E-01  5.8268E-01 -1.8420E+00  9.0845E-02  3.7141E-03  4.6224E-01  2.2882E+00  1.2379E+00  1.8909E+00  2.4588E+00  1.9875E+00 -6.6441E+00 -5.0228E+00 -4.8156E+00 -8.9209E-01  7.9663E-04  2.7383E+00  2.2295E+02  1.7567E+01
  3.3347E-02 -3.7464E+00  2.4106E+00 -3.9644E+00 -1.0861E+00  6.2295E-01 -6.1155E+00  9.4435E-02  3.8979E-03  2.4210E+00  2.0437E+00  8.9438E-01  2.0836E+00  2.4665E+00  1.1725E+00 -6.5307E+00 -5.0928E+00 -4.6729E+00  1.8278E-01  6.1955E-03  2.7467E+00  2.1877E+02  1.7846E+01
 -2.6946E-01 -6.0514E+00  1.7500E+00 -3.4834E+00 -1.1485E+00 -8.7647E-02  4.5288E-01  9.5477E-02  4.8039E-03  1.7690E+00  7.0188E-01  1.6136E+00  2.0591E+00  2.4727E+00  8.8314E-01 -6.7567E+00 -5.9673E+00 -5.1988E+00  2.4726E-01  3.1901E-04  2.7519E+00  2.1689E+02  1.7869E+01
  2.8403E+00 -7.4458E+00  1.3684E+00 -8.7306E+00 -9.3865E-01  2.6899E-02 -7.4671E+00  9.4850E-02  4.0388E-03  2.5025E+00  1.6148E+00  5.8314E-01  2.1368E+00  2.4545E+00  2.4804E+00 -7.7092E+00 -7.2982E+00 -4.7436E+00 -1.1222E+00  1.2693E-03  2.7930E+00  2.1866E+02  1.8339E+01
 -5.8659E-01 -3.1396E-01  6.2579E-01 -5.6960E+00 -1.1373E+00 -3.0066E-01 -6.1407E+00  9.6066E-02  1.8424E-03  1.7978E+00  2.2786E+00  1.3301E+00  2.0044E+00  2.4945E+00  7.4115E-01 -8.5078E+00 -6.9472E+00 -6.6191E+00  1.8409E+00  4.9313E-03  2.7442E+00  2.1707E+02  1.7834E+01
 -3.5154E-01 -5.6850E+00  1.5451E+00 -8.9756E+00 -2.7876E+00 -2.4907E-01 -2.8492E+00  9.3094E-02  5.4414E-03  7.4100E-01  1.8959E+00  5.9248E-01  1.6336E+00  2.4617E+00  8.9157E-01 -8.2083E+00 -7.7409E+00 -6.6225E+00 -4.8024E-01  1.7256E-02  2.6879E+00  2.2062E+02  1.6306E+01
 -1.1037E+00 -6.6117E+00  6.4890E-01 -1.8905E+00 -1.3799E+00 -5.7757E-01  1.2783E+00  9.7084E-02  1.9914E-03  2.5359E+00  1.3784E+00  9.2176E-01  2.2486E+00  2.4763E+00  9.2181E-01 -5.9944E+00 -4.9197E+00 -3.9053E+00  7.9549E-01  4.6480E-05  2.7521E+00  2.1476E+02  1.7870E+01
  9.7783E-01 -1.3710E+00  1.8580E+00 -5.0464E+00 -1.2791E+00  6.7649E-01 -5.1096E+00  9.8052E-02  5.5294E-03  1.7321E+00  1.6260E+00  6.4838E-01  2.2639E+00  2.4684E+00  1.0509E+00 -7.6608E+00 -7.0409E+00 -4.3091E+00  1.3197E-01  1.2176E-02  3.6932E+00  2.1606E+02  2.5816E+01
  1.0326E+00 -2.2648E+00  1.7261E+00 -8.0471E+00 -1.7917E+00  3.9861E-01 -6.4403E+00  9.3553E-02  3.0550E-03  9.6256E-01  1.8406E+00  1.0972E+00  2.2994E+00  2.4855E+00  1.2303E+00 -5.6912E+00 -4.9203E+00 -3.9740E+00  1.0972E+00  7.2932E-04  2.7418E+00  2.2102E+02  1.7815E+01
 -2.4957E+00 -2.8829E+00  2.8590E+00 -7.1775E-01  4.5647E-01  1.6096E+00 -5.6156E-01  9.8003E-02  5.5864E-03  1.1292E+00  1.2907E+00  6.6727E-01  2.1248E+00  2.4620E+00  2.2148E+00 -7.0443E+00 -6.0828E+00 -4.9560E+00 -1.1439E-01  3.0356E-04  2.7457E+00  2.1480E+02  1.7839E+01
 -2.8852E+00 -2.3548E+00  2.3655E+00 -4.2172E+00 -9.8433E-02  1.1370E+00 -6.3288E+00  9.5998E-02  5.2243E-03  2.1385E+00  1.3994E+00  6.4494E-01  1.8199E+00  2.4614E+00  1.6371E+00 -7.9008E+00 -6.9463E+00 -6.2756E+00 -2.4607E-01  4.2205E-03  2.7432E+00  2.1745E+02  1.7836E+01
 -3.5627E+00 -1.7449E+00  2.3386E+00 -5.7663E+00 -2.0055E+00  1.0120E+00 -8.9742E+00  9.6182E-02  5.0509E-03  1.0953E+00  1.9745E+00  6.4210E-01  2.0530E+00  2.4635E+00  2.3046E+00 -8.2430E+00 -6.7940E+00 -5.4852E+00 -1.5634E-01  3.4367E-03  2.7422E+00  2.1848E+02  1.7824E+01
  1.2370E-01 -2.3027E+00 -3.3800E-01 -8.4175E+00 -1.9899E+00 -1.6027E+00 -5.3249E+00  9.5160E-02  2.3275E-03  2.1249E+00  1.0048E+00  1.3693E+00  1.9037E+00  2.4695E+00  1.3553E+00 -7.1921E+00 -6.2968E+00 -5.9777E+00 -7.3431E-02  4.5285E-05  2.7458E+00  2.1726E+02  1.7840E+01
 -6.6878E-01 -1.6579E+00  6.8400E-01 -2.4065E+00 -2.4342E+00 -1.0951E+00 -7.3395E+00  9.3320E-02  3.5978E-03  1.7530E+00  1.3349E+00  1.7109E+00  2.2702E+00  2.4662E+00  1.7278E+00 -5.6607E+00 -5.0439E+00 -3.7471E+00 -3.2037E-01  2.2289E-02  2.7318E+00  2.1857E+02  1.7638E+01
 -2.4665E+00 -1.7259E+00  1.2680E+00 -3.1787E+00 -4.8474E+00 -7.0840E-01 -1.8843E+00  9.4608E-02  4.5118E-03  2.6771E+00  1.1224E+00  1.7549E+00  2.2338E+00  2.4724E+00  5.8373E-01 -7.6149E+00 -6.9083E+00 -4.2552E+00  2.5220E-02  1.5711E-03  2.7507E+00  2.1861E+02  1.7818E+01
 -2.9761E+00 -5.1371E+00  2.4749E+00 -4.2098E+00 -9.0748E-01  1.1747E+00 -1.6500E+00  9.3999E-02  1.7119E-03  1.9210E+00  1.8740E+00  6.5031E-01  1.9068E+00  2.4670E+00  1.8561E+00 -8.1562E+00 -7.2732E+00 -6.3568E+00 -2.8097E-01  3.6512E-05  2.7534E+00  2.2067E+02  1.7867E+01
 -1.1509E+00  4.3330E-01 -8.7872E-02 -5.8003E+00 -2.2969E+00 -1.4058E+00 -4.4553E+00  9.2947E-02  3.0672E-03  4.9024E-01  1.6446E+00  7.9630E-01  2.1552E+00  2.4561E+00  1.3879E+00 -6.2199E+00 -4.9534E+00 -4.2596E+00 -7.2533E-01  4.1481E-04  2.7452E+00  2.2094E+02  1.7838E+01
 -3.1008E+00 -7.7232E+00  8.3845E-01 -2.4356E+00 -1.7635E+00 -5.1360E-01 -7.5390E+00  9.3882E-02  3.7770E-03  8.8364E-01  1.6177E+00  1.0424E+00  1.7969E+00  2.4580E+00  1.3305E+00 -8.7689E+00 -7.8286E+00 -6.5354E+00 -8.5069E-01  6.1813E-03  2.1346E+00  2.1943E+02  5.8161E+00
