   -0.357214032878531418E+01   -0.819672581789937560E+01    0.191210971677409525E+01   -0.819063950709407962E+00   -0.146111882047055136E-01    0.837314336289392003E+00    0.158975406757810589E+01    0.101226509286067828E+00    0.510603102317793225E-02    0.131559466318298290E+01    0.258418745748752388E+01    0.103818477652533003E+01    0.226604336656694683E+01    0.249890741820569628E+01    0.185780635673289241E+01   -0.888977895289293052E+01   -0.531476731352383069E+01   -0.405433274119630127E+01    0.179725997387934910E+01    0.146437456808983939E+04
    0.173240811747016732E+01   -0.151950578397146074E+01   -0.185553212867866080E+01   -0.521781072330182472E+01   -0.828556521418801140E+01   -0.309245507136618158E+01   -0.508667128378044797E+01    0.102342328587286854E+00    0.452803397843412961E-02    0.268771923281465730E+01    0.255895051636220661E+01    0.477105306911280280E+00    0.227295812589717183E+01    0.246124740766045624E+01    0.248814670276742733E+01   -0.853308529802987437E+01   -0.685686378050518019E+01   -0.385946833436070724E+01   -0.458773747439688240E+00    0.146652930612921500E+04
    0.655665424120265072E+00   -0.609950713544902623E+01    0.239597457317634444E+01   -0.803776453581425976E+01   -0.224408915468036163E+01    0.122463925276929153E+01   -0.457091323932782867E+01    0.102251109644557761E+00    0.442866284371393713E-02    0.140873313343537587E+01    0.264980333407449509E+01    0.495208320043442951E+00    0.205073914063395746E+01    0.247486298130586446E+01    0.434544516956377191E+00   -0.795901845937748220E+01   -0.592619408361338795E+01   -0.560540474803133204E+01    0.143176081036312297E+01    0.146779568616928691E+04
   -0.221911725862094134E+01   -0.875185578303385725E+01    0.182415122671583241E+01   -0.497112468420540132E+01   -0.217447798768066920E-01    0.107094047409661641E+01   -0.879321731717488397E+01    0.990001642031425322E-01    0.185344443312195984E-02    0.433712049175440539E+00    0.126756156171210455E+01    0.212375482808965010E+01    0.233536166073655505E+01    0.247802150316906644E+01    0.207583181272423012E+01   -0.692933364905008808E+01   -0.448366911613207186E+01   -0.374710913613852359E+01    0.433172772080145485E+00    0.146810714011796040E+04
   -0.200950060586162893E+01   -0.471229061236840518E+01    0.234574308386147479E+01   -0.778774109042510787E+01   -0.227923879952072905E+01    0.899941281575014074E+00   -0.467586643092646348E+01    0.939529037773313147E-01    0.578418530303855937E-02    0.825427012363022072E+00    0.195877578697734323E+01    0.159698306337561236E+01    0.207400700727444232E+01    0.246785760485278471E+01    0.176501048071732636E+01   -0.740607820025934505E+01   -0.597908250478458125E+01   -0.517256691454717377E+01   -0.201589616869661398E+00    0.146855331132889000E+04
    0.276125617240364996E+01   -0.555341828798379034E+01   -0.107890258659303115E+00   -0.278298003657168547E+01   -0.402798189598689582E+01   -0.182020676194865239E+01   -0.153515664718368505E+01    0.935587066259351702E-01    0.462555977047694397E-02    0.180335328566670006E+01    0.107073341554621071E+01    0.125745696204553337E+01    0.210471990307216439E+01    0.248074014392637432E+01    0.252782919034264442E+01   -0.776247213773848710E+01   -0.615560538684162850E+01   -0.523783550974522960E+01    0.885358151149695863E-02    0.146903934646242874E+04
   -0.163391449205961470E+01   -0.503241342898089528E+00    0.218743071330596806E+01   -0.807150086687898316E+01   -0.606699474350631363E+01    0.472406287228468003E+00   -0.706571627257225998E+00    0.882288096231882840E-01    0.506016348596933802E-02    0.231563462909454998E+01    0.117444953805279617E+01    0.135990022398258859E+01    0.215733878951546121E+01    0.246426859495786088E+01    0.149397358285477244E+01   -0.742395028915919930E+01   -0.462650088212756927E+01   -0.376096561003401941E+01   -0.105586863613810689E+01    0.146924241843416053E+04
    0.239051381951925901E+01   -0.692576674501578093E+01    0.938066187508839633E+00   -0.788282207613391073E+01   -0.632828030851343737E+01   -0.492363394285208145E+00   -0.324862690281018729E+01    0.944895438991460307E-01    0.439570435169338043E-02    0.113819996102301246E+01    0.249997929155940168E+01    0.117846782748709344E+01    0.196110350247724496E+01    0.246258963701286770E+01    0.150525364474705792E+01   -0.778509109120109333E+01   -0.761298877846609390E+01   -0.594074380448013883E+01   -0.553763810058420347E+00    0.147018991000206006E+04
    0.232762734763017054E+01   -0.392654073694613537E+01    0.275342742236925275E+01   -0.748693332777760290E+00    0.182618765834730495E+00    0.121719635470937249E+01   -0.339629099740010432E+01    0.914767329933404427E-01    0.227395081659520146E-02    0.812967007983522061E+00    0.132433532280168942E+01    0.227755584644823728E+01    0.230130789781064227E+01    0.248273242421684692E+01    0.157182704639547488E+01   -0.833694008591080227E+01   -0.575748071613134549E+01   -0.474307525737838453E+01   -0.169035816792588278E+00    0.147045539607309775E+04
    0.212064379384157764E+01    0.125722573288059714E+01    0.151867450794166814E+01   -0.857233174286858457E+01   -0.196693805563537349E+01    0.153711298887554193E+00   -0.790729648737642066E+00    0.964259189192067795E-01    0.321899908235700506E-02    0.154140817472575842E+01    0.116684711803935404E+01    0.140213448686651354E+01    0.239402374878560043E+01    0.247931994444009041E+01    0.156371013747097964E+01   -0.764136227209507979E+01   -0.579974232504308507E+01   -0.262531571469278768E+01    0.415615040243372480E+00    0.147060296606131783E+04
    0.167311426028102339E+01   -0.736939015139350673E+00    0.813597194833571180E+00   -0.643072127880967415E+01   -0.267117061759955288E+01   -0.545892381812461025E+00   -0.833067214079535567E+01    0.947246274641193875E-01    0.360714844709081805E-02    0.221032817756306432E+01    0.232622461285214754E+01    0.947999759680298371E+00    0.202162742602727352E+01    0.246698196986061458E+01    0.160035183444307250E+01   -0.808206387398179693E+01   -0.659874870175534411E+01   -0.548284975291901677E+01   -0.277238531986768955E+00    0.147073608822616370E+04
   -0.379224623240499925E+01   -0.337498622945402449E+01    0.129808182330065236E+01   -0.504250141773712457E+01   -0.214226448425235105E+01   -0.278691481361061477E+00    0.882595700276002759E+00    0.941707391063506538E-01    0.262391753487807274E-02    0.757940428982049053E+00    0.916934269883488140E+00    0.826093982664885429E+00    0.221393193561426571E+01    0.245926410577602805E+01    0.245718560663033969E+01   -0.715050129835777604E+01   -0.402757100819982305E+01   -0.393225022128485957E+01    0.541593835707403770E-01    0.147092915302031656E+04
   -0.782970728041565422E+00   -0.211016268881396840E+01    0.238471509111373337E+01   -0.353203571136220607E+01   -0.695079105740095393E+01    0.652139665268499868E+00   -0.468806957521775658E+01    0.928748979011010806E-01    0.442427868355133556E-02    0.190245137495675354E+01    0.101917985759170637E+01    0.153570772823393220E+01    0.201275735861789951E+01    0.245638708760430324E+01    0.133940838228415138E+01   -0.778690667067169429E+01   -0.593384965088448357E+01   -0.471725635480579353E+01   -0.107739182771309672E+01    0.147133327541364747E+04
    0.181011682468195456E+01   -0.390569027502824628E+01    0.152912970639409423E+00   -0.897357987004244428E+01   -0.777562839087407909E+01   -0.187702954149835577E+01   -0.377660133190718472E+01    0.902173220113014623E-01    0.367007803189001473E-02    0.220996179634429879E+01    0.180091220370159100E+01    0.692217032338349414E+00    0.236926850268940825E+01    0.246634777209236544E+01    0.744314924005974765E+00   -0.554885957384940731E+01   -0.393328501236610517E+01   -0.273553490836196023E+01   -0.223414498006131418E+00    0.147136495529956778E+04
   -0.355873289661170400E+01   -0.234821855712775446E+00    0.245850332535255589E+01   -0.556802226492667460E-01   -0.157911178725646195E+01    0.130750287081363936E+01   -0.259717110395211925E+01    0.985259841423666710E-01    0.523487152013064026E-02    0.878242941625311913E+00    0.155363292563570465E+01    0.166004105410280500E+01    0.221354047722609426E+01    0.246212143401917283E+01    0.189157165637924751E+01   -0.671893200504270549E+01   -0.604225953295202078E+01   -0.451592710991154789E+01   -0.422022579892622041E+00    0.147141924188669464E+04
   -0.333975511148944859E+01   -0.526235992667970987E+01    0.171933475466155627E+01   -0.281264459172304004E+01   -0.894175232976987644E+00    0.606867089460189746E+00   -0.474698903763062852E+01    0.992666670688140962E-01    0.426681768143118492E-02    0.863306946936950981E+00    0.186362328748876105E+01    0.134889777960352841E+01    0.230369046998621885E+01    0.247997325710258387E+01    0.225246168547257763E+01   -0.665463898602406090E+01   -0.590848885631494891E+01   -0.401756639354859857E+01    0.100701866449154576E+01    0.147142319556144571E+04
    0.122638969626760641E+01   -0.582136925450964782E+01    0.234458692557522141E+01   -0.125160276528749215E+01   -0.249670602339055109E+00    0.411382202129523478E+00   -0.529800090722485351E+01    0.924171598227098851E-01    0.311933701889980557E-02    0.141603329080583906E+01    0.137923761974112091E+01    0.126580696630381406E+01    0.171780480409481284E+01    0.246999618571062962E+01    0.964829018642009650E+00   -0.841992187700995132E+01   -0.644505371136558569E+01   -0.620275726603031075E+01    0.133964377212491242E+00    0.147162116871566514E+04
    0.271075515721518556E+00   -0.324325276488175529E+01    0.183648662992626299E+01   -0.409647096625970164E+01   -0.237697066389918543E+01    0.947450640766367869E+00   -0.358713830451067395E+01    0.994672453535897227E-01    0.338673397041743289E-02    0.173920778494651129E+01    0.921711787012592265E+00    0.109480580491184409E+01    0.216182899033323928E+01    0.242159723480072397E+01    0.253373490459897077E+01   -0.893203891753245571E+01   -0.768034853510722026E+01   -0.502976608600761299E+01   -0.213418886247403528E+01    0.147168231631508206E+04
