   670712510.92589116        176283.16629111767        1.5449419778936112E-004
   671238868.23218668        702640.47258663177        1.0535861272564091E-004
   671936426.01940978        1400198.2598097324        7.1929346150291097E-005
   672628243.26813889        2092015.5085388422        4.9162589143502281E-005
   673313564.50166237        2777336.7420623302        3.3641109698025828E-005
   673991632.56497097        3455404.8053709269        2.3047677997677936E-005
   674661692.09561503        4125464.3360149860        1.5809557229394890E-005
   675322993.11389804        4786765.3542979956        1.0858310777089401E-005
   675974794.70739555        5438566.9477955103        7.4673967350812698E-006
   676616368.78226399        6080141.0226639509        5.1422708487275734E-006
   677247003.85150778        6710776.0919077396        3.5459597382127030E-006
   677866008.82836783        7329781.0687677860        2.4486129928953679E-006
   678472716.79132164        7936489.0317215919        1.6932783764594301E-006
   679066488.68588758        8530260.9262875319        1.1726618724317831E-006
   679646716.92756796        9110489.1679679155        8.1333196977896489E-007
   680212828.86986291        9676601.1102628708        5.6497319689191623E-007
   680764290.10139048        10228062.341790438        3.9306753486442768E-007
   681300607.53677905        10764379.777179003        2.7390515175610733E-007
   681821332.26716304        11285104.507562995        1.9117948543756540E-007
   682326062.13783538        11789834.378235340        1.3366103022532966E-007
   682814444.02286816        12278216.263268113        9.3606307691806867E-008
   683286175.76930070        12749948.009700656        6.5668422919322139E-008
   683741007.78678119        13204780.027181149        4.6150199809578084E-008
   684178744.26228940        13642516.502689362        3.2491553668141333E-008
   684599243.98372424        14063016.224124193        2.2917204077363448E-008
   685002420.76063430        14466193.001034260        1.6194271357299438E-008
   685388243.43514287        14852015.675542831        1.1465267326176486E-008
   685756735.48109078        15220507.721490741        8.1328791256813345E-009
   686107974.19449842        15571746.434898376        5.7803771517539742E-009
   686442089.48355079        15905861.723950744        4.1165569277368192E-009
   686759141.59622395        16222913.836623907        2.9398967456616391E-009
   687043241.47357333        16507013.713973284        2.3632838358021149E-009
   687269717.20294440        16733489.443344355        2.1482818370012489E-009
   687437483.93505025        16901256.175450206        1.9739570765646907E-009
   687566477.16006780        17030249.400467753        1.6413438600872660E-009
   687674610.51733482        17138382.757734776        1.2774811872469814E-009
   687768786.86642349        17232559.106823444        9.8930352955559545E-010
   687851320.64692390        17315092.887323856        7.6026899390675485E-010
   687924299.36260033        17388071.603000283        5.7824279453455736E-010
   687989582.96681297        17453355.207212925        4.3411129879599495E-010
   688048824.47622597        17512596.716625929        3.2083584266369784E-010
   688103505.22747445        17567277.467874408        2.3280869520085152E-010
   688154981.01393878        17618753.254338741        1.6542238668402840E-010
   688204538.25689125        17668310.497291207        1.1479229869335681E-010
   688254036.76012373        17717809.000523686        7.5809696188104762E-011
   688309522.93470120        17773295.175101161        4.2162297223520507E-011
   688383148.83166516        17846921.072065115        2.0101782972874129E-011
   688494844.12010849        17958616.360508442        8.5678908798267821E-012
   688679987.62024617        18143759.860646129        3.4046188358021854E-012
   688898739.64306617        18362511.883466125        1.3153482390676824E-012
