# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
  7.3742E-01 -2.0289E+00  3.0050E-01 -3.1201E+00 -3.7609E+00 -6.0405E-01 -3.7878E+00  8.4865E-02  2.7845E-03  2.2748E+00  2.1052E+00  1.5010E+00  1.6216E+00  2.4596E+00  1.6950E+00 -8.4773E+00 -8.1287E+00 -7.5636E+00 -1.6954E+00  9.5641E-05  2.6001E+00  2.3059E+02  1.7132E+01
 -3.7685E+00 -7.0570E+00 -1.0297E+00 -1.6492E+00 -1.2394E+00  1.5400E+00 -5.0587E+00  8.9578E-02  5.1268E-03  1.3974E+00  2.0626E+00  1.3497E+00  2.3972E+00  2.4435E+00  1.5168E+00 -6.7799E+00 -6.1436E+00 -3.3467E+00 -2.2367E+00  4.6611E-04  2.7308E+00  2.2127E+02  1.7721E+01
  1.7503E-01 -8.5920E+00 -6.1664E+00 -6.0587E+00 -4.5726E-01  1.5224E+00 -4.0476E+00  8.2510E-02  4.2184E-03  1.4025E+00  8.4413E-01  1.9307E+00  5.5622E-01  2.4574E+00  2.2745E+00 -7.6043E+00 -6.9134E+00 -5.2378E+00 -3.1448E+00  5.7899E-01  2.5804E+00  2.3649E+02  1.6925E+01
  8.3336E-01 -1.3149E+00 -3.7855E+00 -3.8698E+00 -4.7447E+00  2.3138E+00  3.9907E-01  9.0342E-02  5.3681E-03  1.2985E+00  8.5607E-01  5.0523E-01  1.5223E+00  2.4454E+00  2.3239E+00 -6.5706E+00 -5.6665E+00 -5.4795E+00 -2.0861E+00  1.4366E+05  2.5779E+00  2.2200E+02  1.6897E+01
 -1.3827E+00 -6.5880E+00 -3.3270E+00 -1.0548E+00 -7.2715E+00  2.1193E+00 -2.5817E+00  8.5012E-02  4.2664E-03  8.9434E-01  7.5796E-01  2.1210E+00  1.4913E+00  2.4531E+00  1.9238E+00 -7.4963E+00 -7.2323E+00 -5.4314E+00 -2.8956E+00  3.5260E-01  2.5898E+00  2.3072E+02  1.7035E+01
 -1.7877E-01 -7.8759E+00 -4.8862E+00 -3.1221E+00 -2.6008E+00 -2.0518E+00 -1.4329E+00  8.9187E-02  5.9371E-03  2.6003E+00  1.1709E+00  2.4138E+00  1.4352E+00  2.4386E+00  2.2266E+00 -7.8024E+00 -6.5715E+00 -6.4305E+00 -2.9565E+00  4.9867E-01  2.5803E+00  2.2617E+02  1.6925E+01
 -1.2539E+00 -8.5536E+00 -2.7559E+00 -6.5334E+00 -7.2919E+00  3.2290E-01 -8.5896E+00  9.1919E-02  2.5901E-03  1.5338E+00  2.1872E+00  1.0960E+00  2.2561E+00  2.4466E+00  2.5413E+00 -8.8556E+00 -6.3535E+00 -6.0318E+00 -1.5922E+00  2.1419E+00  3.4340E+00  2.2197E+02  2.5473E+01
 -3.6474E-01  2.5038E+00 -6.3157E-01 -3.4285E+00 -3.8472E+00  8.5699E-01  2.4169E+00  8.5678E-02  1.6982E-03  7.9585E-01  2.2443E+00  7.3182E-01  2.0952E+00  2.4587E+00  9.9759E-01 -7.8379E+00 -6.5353E+00 -5.1879E+00 -6.0999E-01  1.9599E-04  2.5795E+00  2.2918E+02  1.6908E+01
 -2.6800E+00 -5.2826E+00 -8.0050E+00 -3.8353E-01  2.2468E+00  2.9639E+00 -1.1466E+00  9.3850E-02  5.4475E-03  2.5356E+00  8.9962E-01  1.6059E+00  9.1158E-01  2.4336E+00  1.0338E+00 -7.9188E+00 -7.0103E+00 -6.1994E+00 -3.1347E+00  2.1978E-03  2.9610E+00  2.1821E+02  1.3661E+01
  8.5825E-01  2.8772E-01 -6.0852E+00 -4.1447E+00 -3.9546E+00  7.8172E-01  7.8631E-01  9.3423E-02  4.5299E-03  2.6375E+00  1.2358E+00  1.5816E+00  2.2215E+00  2.4508E+00  4.7849E-01 -8.1017E+00 -5.0137E+00 -4.9423E+00 -4.3995E-02  2.1393E+02  2.5573E+00  2.1936E+02  1.6760E+01
  8.8147E-01 -5.9779E+00 -1.0267E+00 -8.4304E+00 -5.8559E+00 -1.2711E+00 -7.4252E-01  9.0353E-02  4.1382E-03  2.1068E+00  2.4711E+00  4.7560E-01  1.4139E+00  2.4429E+00  2.1769E+00 -7.5432E+00 -7.3117E+00 -6.7360E+00 -1.7341E+00  1.2673E+00  2.9755E+00  2.2309E+02  1.9584E+01
 -3.6591E+00 -2.6212E+00  7.9261E-01 -4.8359E+00 -6.9294E+00  1.8935E-01  2.0348E+00  8.5197E-02  4.0901E-03  6.2858E-01  5.8958E-01  1.3019E+00  2.0671E+00  2.4539E+00  2.0333E+00 -6.9464E+00 -4.0427E+00 -3.5276E+00 -1.4347E+00  1.4860E-05  3.2211E+00  2.2966E+02  2.3192E+01
 -3.1448E+00 -4.0198E+00  1.6289E+00 -7.3552E+00 -2.2545E+00  4.4606E-01 -2.7020E+00  8.7113E-02  3.8480E-03  1.1647E+00  2.6353E+00  1.1032E+00  1.5425E+00  2.4353E+00  2.4747E+00 -8.9090E+00 -8.4466E+00 -4.6770E+00 -2.4829E+00  2.3715E-06  4.1759E+00  2.2670E+02  2.7135E+01
 -2.4829E-02  2.0024E+00 -8.7572E+00 -1.9003E+00  2.2458E+00  1.0431E+00 -1.1536E+00  8.2019E-02  5.1635E-03  3.0250E+00  1.4327E+00  7.7581E-01  1.8165E+00  2.4630E+00  2.3346E+00 -8.7113E+00 -8.4338E+00 -7.3019E+00 -9.7357E-01  1.3083E-04  2.7423E+00  2.3316E+02  1.7825E+01
 -1.2731E+00 -2.3583E+00 -3.4546E+00 -6.1161E+00 -5.8578E+00 -1.3526E-01  1.3625E+00  9.2124E-02  3.0885E-03  1.6370E+00  2.2997E+00  2.4745E+00  2.3730E+00  2.4547E+00  1.4654E+00 -8.4467E+00 -5.8955E+00 -4.3698E+00 -1.8492E-02  7.0007E+03  2.3566E+00  2.2299E+02  1.1103E+01
  5.0388E-01 -2.4772E+00  2.2450E+00 -5.8561E+00 -7.3532E+00  1.3645E+00 -2.9750E+00  1.0014E-01  4.6995E-03  2.1741E+00  2.3916E+00  1.1120E+00  2.2425E+00  2.4075E+00  2.3871E+00 -8.2353E+00 -7.9001E+00 -6.3909E+00 -2.1148E+00  6.1059E-03  4.3832E+00  2.0857E+02  2.7470E+01
 -2.0628E+00 -5.4659E+00 -2.1855E+00 -3.4344E+00 -6.0537E-02  1.9656E+00 -6.8539E+00  8.5327E-02  2.9651E-03  2.2685E+00  1.6311E+00  1.3227E+00  2.3542E+00  2.4544E+00  1.4104E+00 -7.8425E+00 -5.2390E+00 -4.3961E+00 -1.6883E+00  8.1753E-09  2.7309E+00  2.3135E+02  1.7771E+01
 -2.3271E+00 -5.2976E+00 -2.7707E+00 -6.2634E+00 -3.9011E+00 -6.3801E-01 -8.4988E+00  9.4683E-02  2.3537E-03  1.7460E+00  2.4392E+00  2.0875E+00  1.2766E+00  2.4241E+00  2.3765E+00 -8.7524E+00 -8.2298E+00 -6.1555E+00 -3.3620E+00  1.1988E+02  2.5781E+00  2.1664E+02  1.6898E+01
 -2.6206E+00 -4.1963E+00  9.1339E-01 -5.8249E+00 -2.4349E+00  3.4672E-01 -5.7802E+00  8.3768E-02  2.5763E-03  1.3110E+00  9.3748E-01  2.3104E+00  1.1192E+00  2.4176E+00  2.5137E+00 -8.8594E+00 -6.1638E+00 -4.8602E+00 -3.2295E+00  7.4340E-02  2.5804E+00  2.3493E+02  1.6914E+01
 -2.0060E+00 -5.6710E+00 -1.9407E+00 -6.1326E+00 -6.7992E+00 -3.3483E+00 -5.1541E+00  9.6307E-02  1.8908E-03  1.8028E+00  1.1342E+00  1.0831E+00  1.0683E+00  2.4279E+00  9.8513E-01 -8.2930E+00 -7.5820E+00 -3.7670E+00 -2.9614E+00  4.4860E-04  2.7113E+00  2.1518E+02  1.7676E+01
 -7.4124E-01 -2.5169E+00  2.0093E+00 -6.3793E+00 -2.2758E+00  2.8116E-02 -4.2645E+00  8.9296E-02  3.7477E-03  7.3456E-01  2.0431E+00  1.3640E+00  1.9476E+00  2.4440E+00  1.9392E+00 -5.0173E+00 -4.0085E+00 -3.0981E+00 -1.9044E+00  7.8116E-05  2.7479E+00  2.1997E+02  1.7853E+01
  5.4091E-01 -6.6032E-01  1.5431E+00 -4.4283E-01 -3.9673E+00  2.0197E+00 -5.1267E+00  8.2374E-02  5.6596E-03  1.6856E+00  1.4673E+00  8.9111E-01  1.8505E+00  2.4509E+00  2.3786E+00 -8.0936E+00 -7.7095E+00 -6.1919E+00 -3.4694E+00  5.1871E-05  2.7532E+00  2.3724E+02  1.7874E+01
 -3.4518E+00  1.2320E+00 -6.0725E+00 -7.7654E+00 -8.1452E+00 -1.6871E+00  1.6788E+00  8.9011E-02  1.6629E-03  2.3297E+00  8.6480E-01  8.3117E-01  2.0556E+00  2.4329E+00  1.6128E+00 -7.4184E+00 -6.8701E+00 -6.7150E+00  1.7168E-01  1.0123E-02  2.6201E+00  2.2494E+02  1.7197E+01
 -1.5537E+00 -4.5125E+00 -7.6974E+00 -1.9317E+00  2.4044E+00  2.4198E+00 -2.0560E+00  8.5068E-02  5.0117E-03  2.8485E+00  1.6770E+00  2.2663E+00  2.4549E+00  2.4619E+00  9.3304E-01 -4.0860E+00 -3.5819E+00 -2.2589E+00 -8.8358E-01  2.7619E-02  3.5027E+00  2.2793E+02  2.1015E+01
 -4.6173E-01 -7.4363E+00 -4.8425E+00 -8.1736E+00 -5.8204E+00 -5.2402E+00 -1.7740E+00  9.2195E-02  4.5781E-03  6.1139E-01  9.2145E-01  4.4259E-01  1.2965E+00  2.4369E+00  2.0480E+00 -8.1695E+00 -6.9205E+00 -5.2148E+00 -3.8175E+00  1.0841E+04  2.5136E+00  2.2213E+02  1.6427E+01
  2.6053E+00 -7.3354E+00 -6.3160E+00 -7.2328E+00 -7.1138E+00 -2.3313E+00  5.6468E-01  8.1759E-02  3.6795E-03  2.3086E+00  1.0595E+00  5.5430E-01  2.1246E+00  2.4625E+00  1.9862E+00 -8.3649E+00 -7.4872E+00 -3.0941E+00 -1.0318E+00  1.0558E-01  5.8668E+00  2.3473E+02  2.7798E+01
 -2.6625E+00 -1.1918E+00  2.0033E+00 -2.3783E+00 -3.5491E+00  2.4213E+00 -1.9528E+00  8.9441E-02  1.5624E-03  6.9498E-01  2.0853E+00  7.6408E-01  2.3838E+00  2.4333E+00  2.2347E+00 -7.4145E+00 -5.4440E+00 -4.2555E+00 -2.0805E+00  2.2572E-01  5.7766E+00  2.2316E+02  2.7797E+01
  2.0151E+00 -2.1773E+00  2.1564E+00 -7.3867E+00 -6.1382E+00  1.4373E+00  5.3761E-01  8.6595E-02  3.3358E-03  2.3218E+00  2.1976E+00  2.0972E+00  2.2228E+00  2.4649E+00  9.1647E-01 -7.2441E+00 -5.2365E+00 -4.6816E+00 -1.2307E+00  4.4336E-05  2.6214E+00  2.2819E+02  1.7175E+01
 -2.9478E+00 -7.5928E+00 -7.6678E+00 -4.3777E+00 -4.5717E+00  3.4463E-01  9.4416E-01  8.5087E-02  5.1704E-03  2.2877E+00  1.9892E+00  1.1669E+00  1.4559E+00  2.4516E+00  2.0218E+00 -8.0150E+00 -7.4869E+00 -6.9586E+00 -2.0986E+00  5.3611E-09  2.7392E+00  2.3177E+02  1.7927E+01
 -1.6939E-01 -4.4562E+00  7.8138E-01 -6.8756E+00  8.8734E-01  2.1255E+00 -5.1132E+00  8.5401E-02  5.6866E-03  5.7914E-01  9.7991E-01  1.7818E+00  2.0347E+00  2.4547E+00  1.6298E+00 -7.9057E+00 -5.6681E+00 -3.3370E+00 -3.0743E+00  8.1968E-01  3.5314E+00  2.3146E+02  2.5620E+01
  1.5846E+00  2.1476E+00 -5.5622E+00 -7.4684E+00 -5.4481E+00  1.3593E+00 -4.8718E+00  8.2651E-02  3.1808E-03  2.6099E+00  4.4364E-01  1.8580E+00  2.2168E+00  2.4652E+00  1.1124E+00 -8.2485E+00 -8.1034E+00 -6.5781E+00 -3.8493E-01  1.2763E+00  2.5778E+00  2.3571E+02  1.6896E+01
 -2.4769E+00 -1.9365E+00  8.1768E-01 -6.0682E+00 -4.2634E+00  5.3418E-01 -7.5787E+00  8.5454E-02  1.9904E-03  1.1780E+00  1.3428E+00  1.8454E+00  7.5565E-01  2.4502E+00  2.4161E+00 -8.0632E+00 -6.7834E+00 -6.1352E+00 -2.7971E+00  1.2811E+00  1.8723E+00  2.3051E+02  4.0887E+00
  1.0150E+00 -4.1998E+00 -2.3801E+00 -3.3852E+00 -7.6827E+00  1.7297E+00 -2.9544E-01  9.0320E-02  4.5673E-03  1.4574E+00  7.8913E-01  8.1244E-01  7.3884E-01  2.4360E+00  2.0467E+00 -7.1206E+00 -6.0782E+00 -4.5547E+00 -3.2436E+00  8.4274E-06  2.6864E+00  2.2165E+02  1.7532E+01
  5.0319E-01 -4.3077E+00 -5.5094E+00 -7.4952E+00 -9.0655E-01 -2.7741E-01 -2.7305E+00  9.6772E-02  1.3309E-03  8.2904E-01  1.0830E+00  1.8749E+00  1.1171E+00  2.4168E+00  1.5295E+00 -8.1035E+00 -6.8909E+00 -6.6643E+00 -3.2735E+00  8.2531E-02  2.5875E+00  2.0999E+02  1.7009E+01
  2.1661E+00 -2.5514E+00 -8.8107E-01 -6.3350E+00 -7.4345E+00 -1.6455E+00  1.4932E+00  8.7492E-02  2.6229E-03  2.3022E+00  1.2997E+00  9.3635E-01  2.1600E+00  2.4625E+00  1.8925E+00 -8.1702E+00 -7.3250E+00 -6.0994E+00  2.0073E+00  3.9265E+04  2.5552E+00  2.2675E+02  1.6751E+01
  2.4072E+00  4.5469E-01 -5.3000E+00 -7.8243E+00 -4.7139E+00  7.7449E-01 -7.7743E-01  8.6200E-02  3.5997E-03  2.6816E+00  2.5922E+00  2.2302E+00  1.1401E+00  2.4422E+00  2.1227E+00 -8.8548E+00 -7.6696E+00 -6.1878E+00 -2.9499E+00  3.7960E-06  5.3249E+00  2.2721E+02  2.7759E+01
 -1.8552E+00 -3.1028E+00 -3.8027E+00 -6.8834E+00 -8.1864E+00 -1.2300E+00 -6.9732E+00  8.2734E-02  3.3384E-03  8.1949E-01  1.2158E+00  1.8234E+00  1.3731E+00  2.4637E+00  1.2993E+00 -8.6791E+00 -6.5660E+00 -5.8981E+00 -2.7367E+00  3.8355E+00  2.4828E+00  2.3282E+02  1.2374E+01
  3.3321E-03 -6.5355E+00 -1.2813E+00 -4.8760E+00 -7.3744E+00  9.3203E-01 -8.4404E-01  7.8674E-02  3.2677E-03  1.8243E+00  5.3451E-01  1.5837E+00  2.1443E+00  2.4709E+00  2.0325E+00 -7.9319E+00 -6.2738E+00 -5.1972E+00 -2.2840E+00  8.7034E-04  2.5759E+00  2.4284E+02  1.6713E+01
 -6.0397E-01 -5.7317E-01  7.0084E-03 -7.9332E+00 -1.6874E+00  3.2689E-02  8.5962E-01  9.5507E-02  4.2550E-03  4.6591E-01  1.4781E+00  1.9221E+00  1.5873E+00  2.4049E+00  2.4395E+00 -7.4084E+00 -5.9984E+00 -5.6296E+00 -3.2107E+00  2.5492E-04  2.5945E+00  2.1415E+02  1.7092E+01
 -1.2886E+00 -3.1917E+00 -7.3165E+00 -8.9610E+00 -1.3081E-01 -1.0334E-02 -3.9898E+00  8.3147E-02  2.0606E-03  1.4803E+00  1.8144E+00  1.8514E+00  1.6637E+00  2.4382E+00  2.5173E+00 -7.6941E+00 -5.2822E+00 -4.6268E+00 -3.0371E+00  2.0209E-02  3.5067E+00  2.3112E+02  2.4798E+01
 -2.5589E+00 -1.9525E+00 -1.3454E+00 -7.1445E+00 -4.8102E+00 -3.7447E-01 -6.6507E+00  8.9744E-02  1.4837E-03  2.1856E+00  2.2753E+00  1.3285E+00  2.2465E+00  2.4320E+00  2.2785E+00 -7.3580E+00 -6.2806E+00 -4.3336E+00 -3.3789E+00  1.4671E+07  2.5210E+00  2.2291E+02  1.6480E+01
 -3.6729E+00 -2.9314E+00 -2.7512E+00 -1.5547E+00 -4.9733E+00  4.5869E-01 -2.9891E+00  9.4279E-02  2.4860E-03  2.2094E+00  7.7676E-01  1.0580E+00  1.6593E+00  2.4227E+00  2.0431E+00 -7.2824E+00 -7.2323E+00 -6.0809E+00 -3.1232E+00  3.4451E-04  2.5865E+00  2.1503E+02  1.6652E+01
 -3.5931E+00 -4.1192E+00 -8.8138E+00 -5.7830E+00 -2.9204E+00  2.0695E+00  2.3821E+00  8.7303E-02  4.1766E-03  2.5926E+00  2.2159E+00  1.8477E+00  2.0757E+00  2.4564E+00  1.8956E+00 -8.2669E+00 -7.2870E+00 -5.6398E+00 -1.6881E+00  4.8477E-01  2.5921E+00  2.2776E+02  1.7162E+01
  1.7746E+00 -6.5617E+00 -4.6953E+00 -6.7470E+00 -4.0446E+00 -2.2785E+00 -3.6281E+00  8.9861E-02  1.0108E-03  2.0507E+00  1.9090E+00  1.4282E+00  1.1179E+00  2.4401E+00  1.3130E+00 -7.8442E+00 -6.7615E+00 -5.4062E+00 -3.3072E+00  3.6478E+02  3.2877E+00  2.2162E+02  2.4241E+01
  3.0577E-01 -4.0086E+00  1.5829E+00 -3.0537E+00 -1.9102E+00 -1.0809E-01 -2.2632E+00  8.9380E-02  3.0689E-03  9.0319E-01  2.8469E+00  2.1107E+00  1.5345E+00  2.4431E+00  1.9080E+00 -8.3040E+00 -7.5075E+00 -6.2666E+00 -1.8142E+00  4.4050E+00  2.6140E+00  2.2325E+02  1.7353E+01
  1.6272E+00 -2.7687E+00 -8.0436E+00 -6.6937E+00 -3.2384E+00 -1.1159E+00  2.2384E+00  8.0279E-02  4.2569E-03  2.1713E+00  1.7036E+00  1.3365E+00  1.9220E+00  2.4769E+00  2.0626E+00 -7.9157E+00 -6.9834E+00 -5.5261E+00  3.5232E-01  3.4440E-04  2.7512E+00  2.4084E+02  1.7867E+01
  1.6856E+00 -6.2085E+00 -1.4086E+00 -6.2528E+00 -5.1137E+00 -2.3884E+00 -6.0253E+00  8.9192E-02  4.5735E-03  1.1466E+00  8.8367E-01  1.0531E+00  2.4078E+00  2.4342E+00  1.2610E+00 -7.0040E+00 -6.7401E+00 -5.8460E+00 -9.4718E-01  1.3958E+03  6.2242E+00  2.2699E+02  2.7806E+01
  1.4327E+00 -2.3366E+00  9.2082E-01 -6.6367E+00 -3.5720E+00 -7.5264E+00 -3.1522E+00  8.5581E-02  2.4175E-03  1.4780E+00  8.6526E-01  1.3991E+00  2.1598E+00  2.4442E+00  2.1051E+00 -4.8617E+00 -4.5554E+00 -3.1150E+00 -2.2169E+00  2.1152E-04  2.7353E+00  2.2624E+02  1.7792E+01
  4.5068E-01 -2.2908E+00  5.4225E-01 -6.4350E+00 -5.6697E+00 -1.0580E+00 -3.4427E+00  9.3449E-02  4.5381E-03  5.7123E-01  2.6192E+00  2.1915E+00  1.5829E+00  2.4389E+00  1.5302E+00 -6.3717E+00 -4.3252E+00 -2.9967E+00 -1.8232E+00  3.2181E-05  2.7553E+00  2.1484E+02  1.7877E+01
  1.4698E-01 -7.8065E+00 -5.9737E+00 -8.0357E+00 -5.1498E+00 -3.6779E+00 -2.0103E+00  8.5912E-02  3.9942E-03  2.6578E+00  1.0372E+00  1.0000E+00  1.6313E+00  2.4518E+00  2.8048E+00 -6.4555E+00 -4.5538E+00 -4.5043E+00 -1.9737E+00  7.1915E-07  2.7497E+00  2.3007E+02  1.7839E+01
 -1.4144E+00 -6.7940E+00 -6.1992E+00 -5.8856E+00 -3.0969E+00  8.3766E-02 -8.0972E+00  9.0611E-02  4.6318E-03  1.9362E+00  9.6130E-01  7.4340E-01  2.0696E+00  2.4454E+00  1.1277E+00 -8.1770E+00 -6.6083E+00 -5.6395E+00 -1.8317E+00  6.5620E+00  4.5323E+00  2.2170E+02  2.7572E+01
 -1.7971E+00 -5.3570E+00 -5.4660E+00 -5.7301E+00 -2.1289E+00 -6.8152E+00 -6.2661E+00  9.7260E-02  2.7198E-03  1.2681E+00  1.7164E+00  1.0585E+00  1.7363E+00  2.4351E+00  1.9695E+00 -7.8104E+00 -7.2776E+00 -6.0643E+00 -4.9188E+00  2.4771E+02  2.5793E+00  2.1652E+02  1.6907E+01
  2.3853E+00 -6.1896E+00 -4.2624E+00 -7.0987E+00 -5.0017E+00  2.8122E+00 -9.8950E-01  9.4114E-02  3.9492E-03  1.6188E+00  1.1364E+00  1.9399E+00  2.1307E+00  2.4307E+00  2.1672E+00 -8.3950E+00 -6.7801E+00 -5.5069E+00 -2.3719E+00  1.0406E+03  2.4548E+00  2.1611E+02  1.5928E+01
 -1.0388E+00  8.3623E-01 -8.9210E+00 -4.5434E+00 -7.8096E+00 -3.1421E+00 -4.0986E+00  8.6146E-02  2.0842E-03  1.7690E+00  1.7431E+00  1.4538E+00  1.5108E+00  2.4214E+00  1.6505E+00 -8.3112E+00 -7.9312E+00 -7.0183E+00 -1.3115E+00  1.8320E-01  2.5795E+00  2.2268E+02  1.6909E+01
  3.9178E-01 -4.4868E+00  2.4038E+00 -4.3835E+00 -2.3966E+00  1.7469E+00 -6.2635E+00  9.0785E-02  5.2136E-03  1.4659E+00  2.2103E+00  2.5218E+00  2.3651E+00  2.4388E+00  1.6834E+00 -8.1952E+00 -6.2602E+00 -2.8815E+00 -2.0651E+00  5.0026E-01 -1.0957E+00  2.2036E+02  2.0034E+00
  4.9582E-01 -5.6875E+00 -1.3408E+00 -4.8176E+00 -4.1677E+00 -2.4272E+00 -5.7965E+00  8.6822E-02  2.1659E-03  2.7547E+00  4.8598E-01  1.2462E+00  2.2587E+00  2.4450E+00  1.2164E+00 -8.3427E+00 -7.1898E+00 -5.5862E+00 -1.8631E+00  1.5996E-05  2.7180E+00  2.2947E+02  1.7709E+01
  5.7391E-01 -4.3219E+00 -5.5199E+00 -2.1938E+00 -5.4897E+00 -1.7503E-01 -7.2467E+00  8.8171E-02  3.9461E-03  2.2129E+00  1.8268E+00  2.5393E+00  2.3354E+00  2.4380E+00  2.2850E+00 -7.0800E+00 -5.2855E+00 -4.2419E+00 -2.3317E+00  1.8223E-03  2.7392E+00  2.2564E+02  1.7816E+01
  1.3842E+00 -1.9601E+00  1.5572E+00 -4.5513E+00 -3.2718E+00  6.5863E-01  1.0848E+00  7.9404E-02  5.9557E-03  2.5606E+00  9.3434E-01  5.6916E-01  1.2682E+00  2.4769E+00  1.0817E+00 -8.3402E+00 -5.9612E+00 -3.9978E+00 -2.0219E+00  5.0013E-01  2.5917E+00  2.3823E+02  1.7160E+01
  1.9720E+00 -1.7596E+00 -8.7108E+00 -5.6757E+00 -5.3285E+00 -1.3913E+00 -2.3634E+00  8.0526E-02  4.6240E-03  1.7701E+00  1.7676E+00  9.5684E-01  4.5169E-01  2.4634E+00  1.8508E+00 -7.9582E+00 -7.2233E+00 -6.3885E+00 -2.8588E+00  1.5606E-05  2.9354E+00  2.3802E+02  2.0083E+01
  1.5201E+00 -2.0719E+00 -1.0014E+00 -5.4323E+00  1.9337E+00  2.0537E+00 -5.0406E+00  8.3309E-02  3.9373E-03  1.9756E+00  2.7520E+00  7.0828E-01  1.3918E+00  2.4599E+00  1.5667E+00 -8.9750E+00 -7.7483E+00 -4.3706E+00 -2.6704E+00  1.6114E+00  2.5543E+00  2.2836E+02  1.3507E+01
