   -0.392059272527694702E+01   -0.236638784408569308E+00   -0.433230757713317871E+01   -0.667729711532592773E+01   -0.859686040878295898E+01   -0.892078256607055664E+01   -0.257795977592468262E+01    0.189142506718635584E+00    0.536965227127075232E-02    0.376731119422914507E+01    0.360065545387812591E+01    0.150909951549750687E+01    0.223463027334781783E+01    0.343553567290552886E+01    0.227548560165298408E+01   -0.345483574463918330E+01   -0.286447047297460555E+01   -0.191628651614901679E+01    0.679483985605833229E+00   -0.467432310726376966E+24   -0.570378062280500497E+01    1
    0.131009316444396973E+01    0.149346184730529785E+01   -0.727630376815795898E+00   -0.466407322883605957E+01   -0.548914790153503418E+01   -0.407501292228698730E+01   -0.222969460487365723E+01    0.160909495353698750E+00    0.144366091489791875E-02    0.378048245536065508E+01    0.248354205181398546E+01    0.150139866058317617E+01    0.230106556826282027E+01    0.305928518323484022E+01    0.269287751094084271E+01   -0.600149689781649265E+01   -0.411558647164475300E+01   -0.278482173266236366E+01   -0.760584527688807022E+00   -0.122384341725365813E+23   -0.570711395613835482E+01    1
    0.593435823917388916E+00    0.208642458915710449E+01   -0.408513665199279785E+01   -0.587377238273620605E+01   -0.197570371627807617E+01    0.125391483306884766E+01   -0.557792901992797852E+00    0.122445947527885429E+00    0.155044054985046392E-02    0.260356405747925246E+01    0.373132516132500758E+01    0.364084224315457350E+01    0.259110621661574259E+01    0.369168694416280330E+01    0.129264984817639705E+01   -0.891446728122364362E+01   -0.842036369343100510E+01   -0.499976215849767236E+01   -0.350876719697012840E+01   -0.210713216346599621E+21   -0.571044728947168334E+01    1
   -0.238632446527481079E+01    0.126455783843994141E+01   -0.668444824218750000E+01   -0.275719571113586426E+01   -0.431997299194335938E+01   -0.392476201057434082E+01   -0.356599044799804688E+01    0.195646896362304701E+00    0.481228566169738733E-02    0.372174631370162201E+01    0.347873865162748519E+01    0.165484570331873515E+01    0.277653762991140773E+01    0.202964318945611844E+01    0.674279111267020448E+00   -0.610738954748982366E+01   -0.505362419882816027E+01   -0.487551746202177760E+01   -0.203247894013025743E+01   -0.563933482456747950E+20   -0.571378062280501098E+01    1
   -0.136876988410949707E+01    0.841615676879882812E+00   -0.447915959358215332E+01   -0.633975505828857422E+00   -0.968316078186035156E+00   -0.740167379379272461E+01   -0.617351317405700684E+01    0.157228908538818379E+00    0.409344351291656555E-02    0.488750490737462462E+00    0.335604780752972109E+01    0.382935301996241328E+01    0.349541596710528069E+01    0.106426092037740139E+01    0.361067013874931453E+01   -0.883046716908841489E+01   -0.797153216656093022E+01   -0.460808363999992920E+01   -0.290781239354927834E+01   -0.786184781982262528E+18   -0.571711395613834394E+01    1
   -0.311031174659729004E+01    0.240793275833129883E+01   -0.193519520759582520E+01   -0.667082476615905762E+01   -0.562242293357849121E+01   -0.595108652114868164E+01   -0.741249561309814453E+01    0.130184794664382930E+00    0.426217830181121853E-02    0.291419966427240951E+01    0.380768048636484835E+01    0.468959565872970385E+00    0.342686955228571710E+01    0.134921680083928752E+01    0.393180753011959938E+01   -0.596252191690216016E+01   -0.365449169436108789E+01   -0.269769771769995126E+01    0.390358769565519681E+00   -0.496874324002331968E+18   -0.572044728947168135E+01    1
    0.646874964237213135E+00    0.167527914047241211E+01   -0.377861237525939941E+01    0.218999862670898438E+00   -0.806886649131774902E+01   -0.666713190078735352E+01    0.631120920181274414E+00    0.170708621740341210E+00    0.373746132850646994E-02    0.274475469315982767E+01    0.281840969908748606E+01    0.353450135800733811E+01    0.369733878970276253E+01    0.143684199649911437E+01    0.316012886104570434E+01   -0.892164450967091760E+01   -0.436935987302480200E+01   -0.332010364864935958E+00    0.404755621245221464E+00   -0.182069688899332360E+17   -0.572378062280502586E+01    1
   -0.107425504922866821E+01    0.129558420181274414E+01   -0.413068342208862305E+01   -0.135652470588684082E+01   -0.134062170982360840E+01   -0.103837251663208008E+01   -0.667367792129516602E+01    0.390324574708938582E-01    0.392077124118804955E-02    0.307825888667128966E+01    0.176130591725856078E+01    0.379704384536258255E+01    0.387131293725139702E+01    0.650818772853552496E+00    0.245537684073865448E+01   -0.803267650351805074E+01   -0.713070285623638700E+01    0.342858077299370123E+00    0.767089883408622275E+00   -0.183162897579322225E+16   -0.572711395613835883E+01    1
   -0.115762394666671753E+01    0.127528238296508789E+01   -0.418546772003173828E+01   -0.829134750366210938E+01    0.179843044281005859E+01    0.534892559051513672E+00   -0.723260593414306641E+01    0.967133229970931901E-01    0.188345021009445187E-02    0.108474399478037631E+01    0.344018928310925576E+01    0.101873943213809293E+01    0.372932826523795269E+01    0.387915758229726260E+01    0.160227530802479201E+01   -0.757289793609170037E+01   -0.737135064096918402E+01   -0.732904974525925734E+01   -0.369381486045551100E+00   -0.107086624545094562E+16   -0.573044728947169002E+01    1
    0.109050703048706055E+01    0.288963675498962402E+01   -0.368846797943115234E+01   -0.435600757598876953E+00    0.135137987136840820E+01   -0.419505143165588379E+01   -0.517187190055847168E+01    0.185333088040351868E+00    0.558482652902603151E-02    0.288051044474151663E+01    0.393677403275452109E+01    0.482424788486405132E+00    0.345273178147624327E+01    0.175555431199716683E+01    0.351288582996487886E+01   -0.747632665168411226E+01   -0.516018240378397852E+01   -0.351488869628563982E+01   -0.315380385773013172E+01   -0.202423518481264031E+15   -0.573378062280501766E+01    1
