   573066251.67234838       -1879512.2557516098        8.8174009986859009E-003
   573813560.44498992       -1132203.4831100702        6.4379073674361272E-003
   574677690.46417058       -268073.46392941475        4.6622889741228073E-003
   575411130.03309858        465366.10499858856        3.3470802609908853E-003
   576039006.83769679        1093242.9095968008        2.3807164878149423E-003
   576581486.93786705        1635723.0097670555        1.6768182344441111E-003
   577054812.58611786        2109048.6580178738        1.1688618720519768E-003
   577472128.89251876        2526364.9644187689        8.0593762867643497E-004
   577844141.63151371        2898377.7034137249        5.4936735811665280E-004
   578179641.38036728        3233877.4522672892        3.7000669922217867E-004
   578485922.89084959        3540158.9627496004        2.4609556207993576E-004
   578769123.29997861        3823359.3718786240        1.6155022825396458E-004
   579034498.50534904        4088734.5772490501        1.0461238656082706E-004
   579286653.72267461        4340889.7945746183        6.6787090536029597E-005
   579529741.85149980        4583977.9233998060        4.2014380150536322E-005
   579767641.76574969        4821877.8376497030        2.6029244259201855E-005
   580003912.77536607        5058148.8472660780        1.5901418268766515E-005
   580240903.15675497        5295139.2286549807        9.6586159254591963E-006
   580479785.86367285        5534021.9355728626        5.8429042072660837E-006
   580721475.24578929        5775711.3176892996        3.5227221398434357E-006
   580966747.75772238        6020983.8296223879        2.1181888791452190E-006
   581216240.63977516        6270476.7116751671        1.2711259042383404E-006
   581470446.10397243        6524682.1758724451        7.6181753532159303E-007
   581729701.88047230        6783937.9523723125        4.5630243825039954E-007
   581994179.02849162        7048415.1003916264        2.7333482123540760E-007
   582263868.02327037        7318104.0951703787        1.6386205642968981E-007
   582538564.27978253        7592800.3516825438        9.8379367404220764E-008
   582817854.44520164        7872090.5171016455        5.9193327630638682E-008
   583101104.96155238        8155341.0334523916        3.5717866370495083E-008
   583387454.53874159        8441690.6106415987        2.1629336821597093E-008
   583675812.25339329        8730048.3252933025        1.3153664509536129E-008
   583906917.94739282        8961154.0192928314        1.3418473865668461E-008
   584039681.34484065        9093917.4167406559        1.5358013618194065E-008
   584110281.39925420        9164517.4711542130        1.7752745511570397E-008
   584147765.89785576        9202001.9697557688        2.0223452055355337E-008
   584168137.58776331        9222373.6596633196        2.2150579694834165E-008
   584179767.24289083        9234003.3147908449        2.2729129068859688E-008
   584186947.42000532        9241183.4919053316        2.1183425938080474E-008
   584191913.66351247        9246149.7354124784        1.7301086426852309E-008
   584195875.88276541        9250111.9546654224        1.2209137654291255E-008
   584199509.55012977        9253745.6220297813        7.6284228616044197E-009
   584203134.27310646        9257370.3450064659        4.5729502254079515E-009
   584206879.68522596        9261115.7571259737        2.6642769055212131E-009
   584210886.92035496        9265122.9922549725        1.4910214755800587E-009
   584215386.99076366        9269623.0626636744        7.8992388310669694E-010
   584220769.60001814        9275005.6719181538        3.9079122388525313E-010
   584227708.79485238        9281944.8667523861        1.7887023989793967E-010
   584237425.50766206        9291661.5795620680        7.5311036679429896E-011
   584252292.90595758        9306528.9778575897        2.9004545792971347E-011
   584269364.83969927        9323600.9115992785        1.0146850883076749E-011
