    0.385354042053222656E+00    0.287780714035034180E+01   -0.758508682250976562E+00   -0.871995735168457031E+01   -0.571493268013000488E+01   -0.422385263442993164E+01   -0.167496299743652344E+01    0.136437602043151862E+00    0.240985667705535898E-02    0.318329204736782012E+01    0.384716363990887356E+01    0.379946530521079673E+01    0.343356813042520725E+01    0.354689006899991810E+01    0.137329441582333844E+01   -0.826857338536599684E+01   -0.710488200395077740E+01   -0.666847870521916697E+01   -0.224625725782268049E+01   -0.696956545710344326E+29   -0.570378062280500497E+01    1
    0.114198327064514611E-01    0.899417638778686523E+00   -0.753875970840454102E+01   -0.164625477790832520E+01   -0.705519104003906250E+01   -0.877661633491516113E+01   -0.837033820152282715E+01    0.711538445949554399E-01    0.192248499393463134E-02    0.371138874467061930E+01    0.195220880030788102E+01    0.202691138966425122E+01    0.393285724062126274E+01    0.301857407047579862E+01    0.163912791044945139E+01   -0.665916295457579110E+01   -0.659969279401755848E+01   -0.464336399591825533E+01   -0.157441080648665688E+01   -0.928991352192074056E+20   -0.570711395613835482E+01    1
    0.233204329013824463E+01    0.263996744155883789E+01    0.219161510467529262E-01   -0.320376062393188477E+01   -0.684177446365356445E+01   -0.759077239036560059E+01   -0.481393289566040039E+01    0.459600126743316684E-01    0.111843711137771598E-02    0.228106023444479700E+01    0.476833139110979021E+00    0.331225414064907797E+01    0.145271931983977565E+01    0.352682092299334382E+01    0.245860403582097220E+01   -0.815586460599638308E+01   -0.574680708849443889E+01   -0.439744430238323147E+01   -0.408817417091694768E+01   -0.507396168896615360E+17   -0.571044728947168334E+01    1
   -0.175937503576278687E+01    0.147782564163208008E+01   -0.358994722366333008E+00   -0.590906596183776855E+01   -0.913817167282104492E+00   -0.684972238540649414E+01   -0.674673914909362793E+01    0.183753142356872567E+00    0.170040106773376460E-02    0.167142049388025860E+01    0.354683923195637263E+01    0.130744023723874037E+01    0.277522607672939037E+01    0.220715678639637947E+01    0.175892678616208542E+01   -0.702475237756474158E+01   -0.690485764617509101E+01   -0.573710280983204512E+01   -0.451705117672707246E+01   -0.437507055490765920E+17   -0.571378062280501098E+01    1
    0.536203980445861747E-01   -0.591682362556457520E+01   -0.883677005767822266E+00   -0.685200190544128418E+01    0.851014137268066406E+00   -0.665252780914306641E+01   -0.393611240386962891E+01    0.163496664762496968E+00    0.160065418481826786E-02    0.110414056031962349E+01    0.319279240599928826E+01    0.315436534417578107E+01    0.372969752510236763E+01    0.173099406416037538E+01    0.191972945987191457E+01   -0.865106163420464824E+01   -0.760085799222195480E+01    0.506296178060532120E-01    0.174829597056562158E+01   -0.232653655268138594E+15   -0.571711395613834394E+01    1
   -0.361293339729309082E+01    0.272251868247985840E+01   -0.648961544036865234E+00   -0.767859005928039551E+01   -0.648902177810668945E+01   -0.258976435661315918E+01    0.177889609336853027E+01    0.180960063934326176E+00    0.422791129350662265E-02    0.278840967488401992E+01    0.155968322465456333E+01    0.384638513120855174E+01    0.309117489904859566E+01    0.132833596379434482E+01    0.191649354379049508E+01   -0.461508418182603641E+01   -0.453656606516272198E+01   -0.172065889458559917E+01    0.312798633868228926E+00   -0.340506589259395820E+14   -0.572044728947168135E+01    1
   -0.279537129402160645E+01    0.858508586883544922E+00   -0.732745885848999023E+01   -0.189836597442626953E+01   -0.898721909523010254E+01   -0.895122098922729492E+01   -0.260950183868408203E+01    0.120644090771675108E+00    0.412704890966415425E-02    0.331691625914461152E+01    0.285781202385934696E+01    0.370086441312020353E+01    0.289980469807178709E+01    0.997720122643994789E+00    0.216710549166695543E+01   -0.620991913901704784E+01   -0.560228122700733078E+01   -0.274399653398190102E+01   -0.147992219102323075E+01   -0.252580505188550586E+14   -0.572378062280502586E+01    1
   -0.483679950237274170E+00   -0.417906475067138672E+01   -0.137206220626831055E+01   -0.245234012603759766E+01    0.733554124832153320E+00   -0.582607269287109375E+00   -0.301967167854309082E+01    0.189763314127922078E+00    0.162341362237930303E-02    0.835643970357983545E+00    0.244780871517650978E+01    0.398822260977373810E+01    0.908932268908769325E+00    0.792247215290127205E+00    0.235427940312465234E+01   -0.804321479756558588E+01   -0.544625025866087320E+01   -0.321142685056703225E+01    0.152037943969014844E+01   -0.328841016175494580E+13   -0.572711395613835883E+01    1
   -0.132202565670013428E+01   -0.243386507034301758E+01    0.220504331588745117E+01    0.656397342681884766E+00   -0.370158219337463379E+01   -0.774177002906799316E+01   -0.468227362632751465E+01    0.133103941679000859E+00    0.279259926080703720E-02    0.299794954572153571E+01    0.157228464294231318E+01    0.399292982221584802E+01    0.316862183792724794E+01    0.102326584337930848E+01    0.295590667258743611E+01   -0.808737624690240153E+01   -0.647213768532464506E+01   -0.133095325756281646E+01   -0.681373201087525748E+00   -0.149634812251299219E+13   -0.573044728947169002E+01    1
    0.931926131248474121E+00    0.233754444122314453E+01   -0.760808300971984863E+01    0.812598466873168945E+00    0.114011335372924805E+01    0.632359743118286133E+00   -0.760723614692687988E+01    0.181660100221633924E+00    0.456893181800842318E-02    0.365771801453876222E+01    0.326725527423400219E+01    0.335779817586167439E+01    0.271033014450953225E+01    0.109294705161860328E+01    0.963366192815696132E+00   -0.824594188817798290E+01   -0.608656528421358001E+01   -0.242881784570582804E+01   -0.934884757222848028E+00   -0.139764420020035181E+13   -0.573378062280501766E+01    1
