   -0.259893196821212769E+01    0.220766186714172363E+01   -0.521328234672546387E+01   -0.729168820381164551E+01   -0.183557510375976562E+01   -0.185073280334472656E+01    0.114132070541381836E+01    0.171714531779289248E+00    0.115951842069625865E-02    0.211940822050535438E+01    0.386812488031139035E+01    0.769731509974508787E+00    0.355196547776996674E+01    0.372833492216950946E+01    0.108985832898544110E+01   -0.835331293492416371E+01   -0.810105874820042615E+01   -0.724535960271142443E+01   -0.307676258845518635E+01   -0.830532227434265665E+35   -0.570378062280500497E+01    1
   -0.141561925411224365E+01    0.189975285530090332E+01   -0.169821453094482422E+01   -0.555211186408996582E+01   -0.723871350288391113E+01   -0.406998968124389648E+01   -0.847498655319213867E+01    0.995597076416015608E-01    0.204971528053283711E-02    0.230169539456381855E+01    0.132494796199687892E+01    0.394487690445672268E+01    0.304667164063126572E+01    0.233367572368531606E+01    0.511717986348021792E+00   -0.844862181916002797E+01   -0.810592092150794130E+01   -0.346890966615750163E+01   -0.252677129600315498E+01   -0.464769061041978003E+22   -0.570711395613835482E+01    1
    0.396550059318542480E+00    0.118514156341552734E+01   -0.211452484130859375E+01   -0.145242691040039062E+00   -0.437579798698425293E+01   -0.875628304481506348E+01   -0.185709500312805176E+01    0.117759212851524353E+00    0.145048803091049204E-02    0.153069185844479283E+01    0.391938712574003878E+01    0.137160722155805082E+01    0.530409427203780814E+00    0.266432729966125459E+01    0.337968107697416231E+01   -0.692065264207485420E+01   -0.104256909991129021E+01   -0.242384508467687679E-01    0.737028924601066726E+00   -0.309348058678361719E+21   -0.571044728947168334E+01    1
   -0.288771611452102661E+01    0.183162832260131836E+01   -0.797782087326049805E+01   -0.532842135429382324E+01    0.114865779876708998E+00   -0.205617356300354004E+01   -0.465777254104614258E+01    0.170083805322647108E+00    0.562213665246963541E-02    0.326222176880110171E+01    0.374220301239999609E+01    0.343594428361955018E+01    0.385075116114920890E+01    0.734789019060475113E+00    0.357108701277655927E+01   -0.846527429579948709E+01   -0.432046664054967167E+01   -0.402756985834794357E+01   -0.370640365979801922E+01   -0.481107966710885376E+19   -0.571378062280501098E+01    1
   -0.542397916316986084E+00    0.187343716621398926E+01   -0.487914562225341797E+00   -0.208343267440795926E+00   -0.688488078117370605E+01   -0.215910816192626953E+01   -0.133956670761108371E+00    0.107297705411911012E+00    0.471390491724014288E-02    0.369026499589459256E+01    0.864686811733185179E+00    0.387080626847430231E+01    0.342613720106844699E+01    0.284662404554800119E+01    0.601872697162008974E+00   -0.797449026261022809E+01   -0.513305373943051713E+01   -0.237813996914320008E+00    0.125313275777213651E+01   -0.319840383581442714E+19   -0.571711395613834394E+01    1
   -0.532297968864440918E+00   -0.180081295967102051E+01   -0.613024091720581055E+01   -0.750193905830383301E+01   -0.809421086311340332E+01   -0.735283613204956055E+01   -0.863577318191528320E+01    0.148237563371658332E+00    0.439840650558471699E-02    0.734200032560149651E+00    0.827155885744229047E+00    0.349910154640868898E+01    0.331885721321303695E+01    0.375100292590846962E+01    0.103717179550833505E+01   -0.882742809591177036E+01   -0.723422253897394718E+01   -0.285918334318987011E+01   -0.677651257516823424E+00   -0.117647983022507622E+19   -0.572044728947168135E+01    1
    0.286443740129470825E+01    0.253984308242797852E+01   -0.272111535072326660E+01   -0.591915249824523926E+01    0.831516981124877930E+00   -0.652782940864562988E+01   -0.815165948867797852E+01    0.632776945829391507E-01    0.125297760963439956E-02    0.155041556780401124E+01    0.351100507206098644E+01    0.278585697463468618E+01    0.270699000185347982E+01    0.106854080386351491E+01    0.136256758692792079E+01   -0.799715592724772861E+01   -0.278631793130668548E+01   -0.236282972390199086E+01    0.973635996603106069E+00   -0.680239946468779200E+16   -0.572378062280502586E+01    1
   -0.955366730690002441E+00    0.143654251098632812E+01   -0.285783219337463379E+01   -0.308277297019958496E+01   -0.557245087623596191E+01   -0.565740180015563965E+01   -0.378094553947448730E+01    0.166133856177330036E+00    0.519017136096954369E-02    0.122571298945938434E+01    0.383163983609278480E+01    0.355316110547611697E+01    0.214014420388228643E+01    0.113862998469494547E+01    0.202815317485345314E+01   -0.583076334204145663E+01   -0.566076403302406206E+01   -0.453693178683493681E+01    0.256901854786101680E+01   -0.415001912338328500E+16   -0.572711395613835883E+01    1
   -0.360434049367904663E+01    0.294343900680541992E+01   -0.850979948043823242E+01    0.613451957702636719E+00   -0.283424592018127441E+01    0.133906602859497043E+00   -0.441993927955627441E+01    0.195800054073333757E+00    0.401969289779663050E-02    0.658514310085503984E+00    0.238471888059993953E+01    0.311131785448659404E+01    0.273881760713704558E+01    0.322480995889744060E+01    0.237758999560232098E+01   -0.805079008317308542E+01   -0.380549265880167464E+01   -0.338536973463221491E+01   -0.537657295743799502E+00   -0.655806679319305375E+15   -0.573044728947169002E+01    1
   -0.382574534416198730E+01   -0.482603144645690918E+01   -0.507779073715209961E+01   -0.553412103652954102E+01    0.293923544883728027E+01   -0.581027054786682129E+01   -0.953471660614013394E-01    0.177287563085556044E+00    0.213997399806976300E-02    0.390804918878559837E+01    0.313634308047062671E+01    0.162644055841445279E+01    0.199799595995885659E+01    0.568541251301591943E+00    0.257031195143993418E+01   -0.407429000781527151E+01   -0.393270756473590133E+01   -0.158750843984715084E+01   -0.103343639879438909E+01   -0.140207710654073406E+15   -0.573378062280501766E+01    1
