   438276037.83247709        258119.29967707396        1.8792687112194369E-004
   439101245.67840600        1083327.1456059813        1.1139750726850775E-004
   440285364.86434913        2267446.3315491080        6.6821589173778290E-005
   441565842.24870241        3547923.7159023881        4.0530638828212863E-005
   442936350.14024067        4918431.6074406505        2.4839680424664163E-005
   444389250.55341369        6371332.0206136703        1.5370041837203197E-005
   445915917.80354106        7897999.2707410455        9.5949158413707383E-006
   447507083.65202910        9489165.1192290783        6.0383036516967855E-006
   449153185.72393805        11135267.191138029        3.8279562979723097E-006
   450844702.14775193        12826783.614951909        2.4426869963597003E-006
   452572458.56513143        14554540.032331407        1.5677906910633602E-006
   454327897.43238807        16309978.899588048        1.0113426864631587E-006
   456102690.61865091        18084772.085850894        6.5564260839746544E-007
   457847203.39470273        19829284.861902714        4.4765851045932275E-007
   459459482.33408320        21441563.801283181        3.2885154907071676E-007
   460851865.34953034        22833946.816730320        2.5717458918173191E-007
   461986606.90237832        23968688.369578302        2.1185224858948457E-007
   462868150.84686995        24850232.314069927        1.8189329980687403E-007
   463527764.37858862        25509845.845788598        1.6105738754040682E-007
   464008156.51768303        25990237.984883010        1.4552130540838562E-007
   464352326.30501151        26334407.772211492        1.3275653025373972E-007
   464597493.01114267        26579574.478342652        1.2099543733897391E-007
   464773013.81596714        26755095.283167124        1.0900915749196879E-007
   464900677.61436063        26882759.081560612        9.6056277878754380E-008
   464996047.08886492        26978128.556064904        8.1908034284697487E-008
   465070029.73818612        27052111.205386102        6.6867591902994375E-008
   465130290.60427094        27112372.071470916        5.1709360637317733E-008
   465182397.27210671        27164478.739306688        3.7487237852967799E-008
   465230747.32029599        27212828.787495971        2.5219342262446345E-008
   465280703.84355408        27262785.310754061        1.4817673872466606E-008
   465340701.66917330        27322783.136373281        7.4629410644840622E-009
   465423355.62353742        27405437.090737402        3.3476070838468254E-009
   465548571.60905623        27530653.076256216        1.3911066527705725E-009
   465748700.64011240        27730782.107312381        5.5705755311632798E-010
   466072872.19103765        28054953.658237636        2.2355490680447282E-010
   466584753.64065421        28566835.107854187        9.3500681116485189E-011
   467343512.96413696        29325594.431336939        4.2382645658832583E-011
   468361812.26110214        30343893.728302121        2.1630589520754238E-011
   469623434.89065671        31605516.357856691        1.1665744554230169E-011
   471144269.77849883        33126351.245698810        6.3355712696412293E-012
   472954682.11059678        34936763.577796757        3.5081944981664722E-012
   475057095.45082200        37039176.918021977        2.0054020831918219E-012
   477409924.90876734        39392006.375967324        1.1982143832865075E-012
   479915429.01236498        41897510.479564965        7.5817904812831904E-013
   482335602.91779393        44317684.384993911        5.5319745199737859E-013
   484341346.99575269        46323428.462952673        4.8158291745765704E-013
   485756992.03424042        47739073.501440406        4.8708929829726819E-013
   486627909.54683703        48609991.014037013        5.5738693209199813E-013
   487106520.46181750        49088601.929017484        7.0271491300195651E-013
   487308415.08153689        49290496.548736870        9.5044739965954184E-013
